number,quote
1188,What he said was he thought you had a very fine sense of evil.
1189,"Oh,"
1190,Would you say that was true?
1191,"Perhaps it is. Yes, perhaps. I have at several different times in my life been apprehensive, have recognized that there was evil in the neighbourhood, the surroundings, that the environment of someone who was evil was near me, connected with what was happening."
1192,"like being born with a very keen sense of smell. You can smell a leak of gas when other people can’t do so. You can distinguish one perfume from another very easily. I had an aunt once,"
1193,"I’d better tell you briefly how I came into things now,"
1194,"Mr. Rafiel, as you know, died. His lawyers asked me to come and see them, apprised me of his proposition. I received a letter from him which explained nothing. After that I heard nothing more for some little time. Then I got a letter from the company who run these tours saying that Mr. Rafiel before his death had made a reservation for me knowing that I should enjoy a trip very much, and wanting to give it me as a surprise present. I was very astonished but took it as an indication of the first step that I was to undertake. I was to go on this tour and presumably in the course of the tour some other indication or hint or clue or direction would come to me. I think it did. Yesterday, no, the day before, I was received on my arrival here by three ladies who live at an old manor house here and who very kindly extended an invitation to me. They had heard from Mr. Rafiel, they said, who had written some time before his death, saying that a very old friend of his would be coming on this tour and would they be kind enough to put her up for two or three days as he thought she was not fit to attempt the particular ascent of this rather difficult climb up the headland to where there was a memorial tower which was the principal event of yesterday’s tour."
1195,And you took that also as an indication of what you were to do?
1196,"Of course,"
1197,"There can be no other reason for it. He was not a man to shower benefits for nothing, out of compassion for an old lady who wasn’t good at walking up hills. No. He wanted me to go there."
1198,And you went there? And what then?
1199,"Nothing,"
1200,Three sisters.
1201,Three weird sisters?
1202,"They ought to have been,"
1203,"but I don’t think they were. They didn’t seem to be anyway. I don’t know yet. I suppose they may have been—they may be, I mean. They seem ordinary enough. They didn’t belong to this house. It had belonged to an uncle of theirs and they’d come here to live some years ago. They are in rather poor circumstances, they are amiable, not particularly interesting. All slightly different in type. They do not appear to have been well acquainted with Mr. Rafiel. Any conversation I have had with them appears to yield nothing."
1204,"I learnt the facts of the case you’ve just told me. Not from them. From an elderly servant, who started her reminiscences dating back to the time of the uncle. She knew of Mr. Rafiel only as a name. But she was eloquent on the theme of the murder: it had all started with the visit here of a son of Mr. Rafiel’s who was a bad lot, of how the girl had fallen in love with him and that he’d strangled the girl, and how sad and tragic and terrible it all was. ‘With bells on,’ as you might say,"
1205,"Plenty of exaggeration, but it was a nasty story, and she seemed to believe that the police view was that this hadn’t been his only murder—"
1206,"I think so. She’s the same person who visited me—I won’t say visited me exactly, but she was outside my garden fence in St. Mary Mead, the village where I live. She expressed pleasure at my garden and talked about gardening with me. Told me she was living in the village and working in somebody’s garden, who’d moved into a new house there. I rather think,"
1207,"yes, I rather think that the whole thing was lies. There again, she knew nothing about gardening. She pretended to but it wasn’t true."
1208,"You may want to rest this afternoon. If not, I will call for you here in an hour’s time. There is an interesting church you might care to see—?"
1209,"That would be very nice,"
1210,There’s no reason really why one should not enjoy the local sights when one can.
1211,"It’s very kind of you, I’m sure,"
1212,"My dear lady, Miss Temple is not an old friend of yours or anything like that. Sad as this accident has been."
1213,"Well,"
1214,this is very kind of you.
1215,"We are not going to a church, I am afraid."
1216,"No,"
1217,I thought perhaps we weren’t.
1218,"Yes, the idea would have come to you."
1219,No. Not going on very well.
1220,"I see. At least—I hope I don’t see,"
1221,Her recovery is very problematical but there is nothing that can be done. She may not recover consciousness again. On the other hand she may have a few lucid intervals.
1222,"Yes, I realize that. I’m taking you there because in one of the lucid intervals she has had, she asked for you."
1223,"I see,"
1224,"I wonder why she should ask for me, why she should have thought that I—that I could be useful in any way to her, or do anything. She is a woman of perception. In her way, you know, a great woman. As Headmistress of Fallowfield she occupied a prominent position in the educational world."
1225,"Yes. She was a great personality. She was herself a woman of considerable scholarship. Mathematics were her speciality, but she was an ‘all round’—what I should call an educator. Was interested in education, what girls were fitted for, how to encourage them. Oh, many other things. It is sad and very cruel if she dies,"
1226,It will seem such a waste of a life. Although she had retired from her Headmistresship she still exercised a lot of power. This accident—
1227,"Joanna told me that she had the impression there was someone on the hillside. Rather high up. She and Emlyn were climbing up from the lower main path, following a rough track that wound round the curve of the hill. As they turned a corner she definitely saw, outlined against the skyline, a man or a woman who was trying to roll a big boulder forward along the ground. The boulder was rocking—and finally it started to roll, at first slowly and then gathering speed down the hillside. Miss Temple was walking along the main path below, and had come to a point just underneath it when the boulder hit her. If it was done deliberately it might not, of course, have succeeded; it might have missed her—but it did succeed. If what was being attempted was a deliberate attack on the woman walking below it succeeded only too well."
1228,Was it a man or a woman they saw?
1229,"Unfortunately, Joanna Crawford could not say. Whoever it was, was wearing jeans or trousers, and had on a lurid polo-neck pullover in red and black checks. The figure turned and moved out of sight almost immediately. She is inclined to think it was a man but cannot be certain."
1230,"No idea whatever. No more have they. It might be one of our fellow travellers, someone who went for a stroll that afternoon. It might be someone completely unknown who knew that the coach was making a halt here and chose this place to make an attack on one of the passengers. Some youthful lover of violence for violence’s sake. Or it might have been an enemy."
1231,"It seems very melodramatic if one says ‘a secret enemy,’"
1232,"Yes, it does. Who would want to kill a retired and respected Headmistress? That is a question we want answered. It is possible, faintly possible that Miss Temple herself might be able to tell us. She might have recognized the figure above her or she might more likely have known of someone who bore her ill will for some special reason."
1233,"Of a possibility? Well, I think I know or guess what you are suggesting. You are suggesting that Miss Temple knew something, knew some fact or had some knowledge that would be inconvenient or even dangerous to somebody if it was known."
1234,"Yes, I do feel exactly that."
1235,"In that case,"
1236,"it seems indicated that there is someone on our coach tour who recognized Miss Temple or knew who she was, but who perhaps after the passage of some years was not remembered or might even not have been recognized by Miss Temple. It seems to throw it back on our passengers, does it not?"
1237,What was it that struck you about that?
1238,"It was very noticeable,"
1239,That is what your words led me to infer. It was very mentionable. So much so that the girl Joanna mentioned it specifically.
1240,Yes. And what does that suggest to you?
1241,"The trailing of flags,"
1242,"Something that will be seen, remembered, observed, recognized."
1243,"Fallowfield is situated not very far from here. Sixteen miles, I think. So this is Elizabeth Temple’s part of the world, a part she knows well with people in it that she also might know well."
1244,"Yes. It widens the possibilities,"
1245,"I agree with you,"
1246,"that the attacker is more likely to have been a man than a woman. That boulder, if it was done with intent, was sent on its course very accurately. Accuracy is more a male quality than a female one. On the other hand there might easily have been someone on our coach, or possibly in the neighbourhood, who saw Miss Temple in the street, a former pupil of hers in past years. Someone whom she herself might not recognize after a period of time. But the girl or woman would have recognized her, because a Headmaster or Headmistress of over sixty is not unlike the same Headmaster or Headmistress at the age of fifty. She is recognizable. Some woman who recognized her former mistress and also knew that her mistress knew something damaging about her. Someone who might in some way prove a danger to her."
1247,"I could not claim a personal knowledge of this part of the country. I know something, however, of various things that have happened in this part of the world entirely because of what you have told me. If it had not been for my acquaintanceship with you and the things you have told me I could have been more at sea than I am.

“What are you yourself actually doing here? You do not know. Yet you were sent here. It was deliberately arranged by Rafiel that you should come here, that you should take this coach tour, that you and I should meet. There have been other places where we have stopped or through which we have passed, but special arrangements were made so that you should actually stay for a couple of nights here. You were put up with former friends of his who would not have refused any request he made. Was there a reason for that?"
1248,"So that I could learn certain facts that I had to know,"
1249,A series of murders that took place a good many years ago?
1250,Professor Wanstead. And—er—this is—er—
1251,I talked to Sister Barker on the telephone.
1252,"I don’t know what arrangements you have in mind,"
1253,"We have a police official there also, ready to take down anything. The Doctor thinks it advisable that he also should not be noticed by Miss Temple. One person alone, and that possibly a person she expects to see, will not alarm her or make her lose knowledge of what she wants to say to you. I hope this will not be too difficult a thing to ask you?"
1254,"Oh no,"
1255,"I’m quite prepared to do that. I have a small notebook with me and a Biro pen that will not be in evidence. I can remember things by heart for a very short time, so I need not appear to be obviously taking notes of what she says. You can trust my memory and I am not deaf—not deaf in the real sense of the word. I don’t think my hearing is quite as good as it used to be, but if I am sitting near a bedside, I ought to be able to hear anything she says quite easily even if it is whispered. I am used to sick people. I have had a good deal to do with them in my time."
1256,"Call me if necessary, Nurse Edmonds,"
1257,Miss Marple. You are Jane Marple?
1258,"That is right. Yes,"
1259,Jane Marple.
1260,Henry often spoke of you. He said things about you.
1261,Henry?
1262,"Henry Clithering, an old friend of mine—very old friend."
1263,"An old friend of mine too,"
1264,Henry Clithering.
1265,"If I can help, I will,"
1266,"Good,"
1267,"You can, can’t you? Say you can. I’ve not much time. I know that. I know it quite well. One of them, but which? Find out. Henry would have said you can. It may be dangerous for you—but you’ll find out, won’t you?"
1268,"With God’s help, I will,"
1269,Ah.
1270,She won’t regain consciousness again for some time. Perhaps not at all. I hope you learnt something?
1271,"I don’t think I did,"
1272,"but one never knows, does one."
1273,Did you get anything?
1274,"A name,"
1275,Verity. Was that the girl’s name?
1276,Yes. Verity Hunt.
1277,"Oh yes, I know. Oh the—er—yes, that’s the one we sent Miss What’s-a-name on. The one old Rafiel booked."
1278,"Not so far as I know,"
1279,"Well, you know—about these boulders that fall down cliff sides and drop on top of someone. It’s not always in the course of nature. Boulders usually stay where they are, in my experience."
1280,"Verity,"
1281,It’s a Christian name?
1282,"I never knew anyone of that name,"
1283,"but I did mean a Christian name. Yes. It is rather unusual, I think. Verity."
1284,"It was just that it is—it is a name we know, a name with which we have—associations."
1285,"It just came into my mind,"
1286,"because, you know, it was poor Miss Temple who said it. I went to see her, you know, yesterday afternoon. Professor Wanstead took me. He seemed to think that I might be able to—to—I don’t know if it’s the proper word—to rouse her, in some way. She was in a coma and they thought—not that I was a friend of hers at any time, but we had chatted together on the tour and we often sat beside each other, as you know, on some of the days and we had talked. And he thought perhaps I might be of some use. I’m afraid I wasn’t though. Not at all. I just sat there and waited and then she did say one or two words, but they didn’t seem to mean anything. But finally, just when it was time for me to go, she did open her eyes and looked at me—I don’t know if she was mistaking me for someone—but she did say that word. Verity! And, well of course it stuck in my mind, especially with her passing away yesterday evening. It must have been someone or something that she had in her mind. But of course it might just mean—well, of course it might just mean Truth. That’s what verity means, doesn’t it?"
1287,"But after all, everyone knows quite well about her,"
1288,"I thought perhaps you might have known about her because you knew Mr. Rafiel, didn’t you? Well, I mean, he wrote to us about you so you must have known him. And I thought perhaps—well, he’d mentioned the whole thing to you."
1289,"I’m so sorry,"
1290,I’m afraid I don’t quite understand what you’re talking about.
1291,"They found her body in a ditch,"
1292,I suppose that was how Miss Temple came to remember her.
1293,"Oh I see,"
1294,"Where Miss Temple was Headmistress, is that it? I have heard of Fallowfield often, of course. It’s a very fine school, isn’t it?"
1295,I—do you mind if we don’t talk about it any more just now?
1296,"Oh, of course not,"
1297,I’m so sorry to have impinged on some tragedy. I didn’t know. I—I haven’t heard … I thought—well I mean …
1298,"I think I’d better tell you the whole truth if you don’t know, and you don’t seem to. He was actually Mr. Rafiel’s son, Michael—"
1299,"Oh dear,"
1300,"not—not—I can’t remember his name but I do remember hearing that there was a son—and, that he hadn’t been very satisfactory."
1301,"He’d always given trouble. He’d been had up in court once or twice for various things. Once assaulting a teenager—other things of that type. Of course I consider myself that the magistrates are too lenient with that kind of thing. They don’t want to upset a young man’s university career. And so they let them off with a—I forget what they call it—a suspended sentence, something of that kind. If these boys were sent to gaol at once it would perhaps warn them off that type of life. He was a thief, too. He had forged cheques, he pinched things. He was a thoroughly bad lot. We were friends of his mother’s. It was lucky for her, I think, that she died young before she had time to be upset by the way her son was turning out. Mr. Rafiel did all he could, I think. Tried to find suitable jobs for the boy, paid fines for him and things like that. But I think it was a great blow to him, though he pretended to be more or less indifferent and to write it off as one of those things that happen. We had, as probably people here in the village will tell you, we had a bad outbreak of murders and violence in this district. Not only here. They were in different parts of the country, twenty miles away, sometimes fifty miles away. One or two, it’s suspected by the police, were nearly a hundred miles away. But they seemed to centre more or less on this part of the world. Anyway, Verity one day went out to visit a friend and—well, she didn’t come back. We went to the police about it, the police sought for her, searched the whole countryside but they couldn’t find any trace of her. We advertised, they advertised, and they suggested that she’d gone off with a boyfriend. Then word began to get round that she had been seen with Michael Rafiel. By now the police had their eye on Michael as a possibility for certain crimes that had occurred, although they couldn’t find any direct evidence. Verity was said to have been seen, described by her clothing and other things, with a young man of Michael’s appearance and in a car that corresponded to a description of his car. But there was no further evidence until her body was discovered six months later, thirty miles from here in a rather wild part of wooded country, in a ditch covered with stones and piled earth. Clotilde had to go to identify it—it was Verity all right. She’d been strangled and her head beaten in. Clotilde has never quite got over the shock. There were certain marks, a mole and an old scar and of course her clothes and the contents of her handbag. Miss Temple was very fond of Verity. She must have thought of her just before she died."
1302,"I’m sorry,"
1303,"I’m really very, very sorry. Please tell your sister that I didn’t know. I had no idea."
1304,"After the rain, you see, you get all the soil washed off and then the boulders get loose and then down they comes. I remember one year they had three falls—three accidents there was. One boy nearly killed, he was, and then later that year, oh six months later, I think, there was a man got his arm broken, and the third time it was poor old Mrs. Walker. Blind she was and pretty well deaf too. She never heard nothing or she could have got out of the way, they say. Somebody saw it and they called out to her, but they was too far away to reach her or to run to get her. And so she was killed."
1305,"Oh how sad,"
1306,"how tragic. The sort of thing that’s not easily forgotten, is it."
1307,No indeed. I expect the Coroner’ll mention it today.
1308,"I expect he will,"
1309,"In a terrible way it seems quite a natural thing to happen, doesn’t it, though of course there are accidents sometimes by pushing things about, you know. Just pushing, making stones rock. That sort of thing."
1310,"No. I suppose it might some day, but they think on the whole it was pushed into the river. Ah well, you never know, do you? You never know what you may dig up off a ploughed field or something like that. I was taken once to see all that treasure. Luton Loo was it—some name like that? Somewhere in the East Counties. Under a ploughed field it was. Beautiful. Gold ships and Viking ships and gold plate, enormous great platters. Well, you never know. Any day you may turn up a dead body or you may turn up a gold platter. And it may be hundreds of years old like that gold plate was, or it may be a three-or four-years-old body, like Mary Lucas who’d been missing for four years, they say. Somewhere near Reigate she was found. Ah well, all these things! It’s a sad life. Yes, it’s a very sad life. You never know what’s coming."
1311,"There was another girl who’d lived here, wasn’t there?"
1312,who was killed.
1313,"You mean the body they thought was Nora Broad’s but it wasn’t? Yes. I’ve forgotten her name now. Hope, it was, I think. Hope or Charity. One of those sort of names, if you know what I mean. Used to be used a lot in Victorian times but you don’t hear them so much nowadays. Lived at the Manor House, she did. She’d been there for some time after her parents were killed."
1314,"Oh no, she’s clever, she is. Knows Latin and Greek, I believe. Would have liked to go to university but she had to look after her mother who was an invalid for a long time. But she was very fond of Miss—now, what was her name?—Faith perhaps. She was very fond of her and treated her like a daughter. And then along comes this young what’s-his-name, Michael I think it was—and then one day the girl just goes off without saying a word to anyone. I don’t know if Miss Clotilde knew as she was in the family way."
1315,"But you knew,"
1316,"Ah well, I’ve got a lot of experience. I usually know when a girl’s that way. It’s plain enough to the eye. It’s not only the shape, as you might say, you can tell by the look in their eyes and the way they walk and sit, and the sort of giddy fits they get and sick turns now and again. Oh yes, I thought to myself, here’s another one of them. Miss Clotilde had to go and identify the body. Nearly broke her up, it did. She was like a different woman for weeks afterwards. Fairly loved that girl, she did."
1317,"Funnily enough, you know, I thought she had a kind of pleased look as though she was—yes, just pleased. Not nice, eh? Farmer Plummer’s daughter used to look like that. Always used to go and see pigs killed. Enjoyed it. Funny things goes on in families."
1318,"If you are not too busy, I wonder if you could answer a question of mine,"
1319,"I have done something extremely stupid. Of late years I make so many mistakes. This was a parcel addressed to a charity. I send them clothes—pullovers and children’s woollies, and I did it up and addressed it and it was sent off—and only this morning it came to me suddenly that I’d made a mistake and written the wrong address. I don’t suppose any list is kept of the address of parcels—but I thought someone might have just happened to remember it. The address I meant to put was The Dockyard and Thames Side Welfare Association."
1320,What will happen next?
1321,Do you mean legally or to us?
1322,"I suppose both,"
1323,because one will surely affect the other.
1324,"It will be presumably a case of the police making further enquiries, arising out of the evidence given by those two young people."
1325,we knew beforehand what they were going to say.
1326,"What you mean is that you are asking what I thought about them themselves, their feelings about it."
1327,"It was interesting,"
1328,"Very interesting. The red and black check pullover. Rather important, I think, don’t you? Rather striking?"
1329,What does it suggest to you exactly?
1330,"I think,"
1331,I think the description of that might give us a valuable clue.
1332,Are you continuing on the tour?
1333,"No,"
1334,No. I think—I think that what has happened inclines me to remain here a little longer.
1335,That rather depends as to whether I receive any further invitation to go back to The Old Manor House. I would not like to suggest it myself because my original invitation was for the two nights that the tour was to have stayed here originally. I think possibly it would be better for me to remain at the Golden Boar.
1336,You don’t feel like returning to St. Mary Mead?
1337,"Not yet,"
1338,"There are one or two things I could do here, I think. One thing I have done already."
1339,"I should like to return to London. I have work there waiting to be done. Unless, that is, I can be helpful to you here?"
1340,"No,"
1341,I do not think so at present. I expect you have various enquiries of your own that you wish to put in hand.
1342,You have perhaps pinned down the smell of evil?
1343,"It is difficult,"
1344,to know exactly what something wrong in the atmosphere really means.
1345,"And especially since Miss Temple’s death which, of course, was not an accident, no matter what Mrs. Sandbourne hopes."
1346,"No,"
1347,it was not an accident. What I don’t think I have told you is that Miss Temple said to me once that she was on a pilgrimage.
1348,"Yes, interesting. She didn’t tell you what the pilgrimage was, to where or to whom?"
1349,"No,"
1350,"if she’d lived just a little longer and not been so weak, she might have told me. But unfortunately, death came a little too soon."
1351,"No. Only a feeling of assurance that her pilgrimage was put an end to by malign design. Someone wanted to stop her going wherever she was going, or stop her going to whomever she was going to. One can only hope that chance or Providence may throw light on that."
1352,That’s why you’re staying here?
1353,"Not only that,"
1354,I want to find out something more about a girl called Nora Broad.
1355,"The other girl who disappeared about the same time as Verity Hunt did. You remember you mentioned her to me. A girl who had boyfriends and was, I understand, very ready to have boyfriends. A foolish girl, but attractive apparently to the male sex. I think,"
1356,that to learn a little more about her might help me in my enquiries.
1357,"I think we’ll stay at the Golden Boar for a little. That’s what you’re going to do, isn’t it, Miss Marple?"
1358,"I really think so,"
1359,I don’t feel quite equal to going on travelling and all that. I think a day or two’s rest would be helpful to me after what’s happened.
1360,"Dear me, now, dear me. Oh, I’m sorry for that. Come right in, ma’am, come right in. That’s right. You sit down here. Now I’ll get you a glass of water—or maybe you’d like a pot of tea?"
1361,"No, thank you,"
1362,a glass of water would put me right.
1363,"You know, I’ve got a nephew like that. He oughtn’t to be at his age, he’s not much over fifty but now and then he’ll come over giddy all of a sudden and unless he sits down at once—why you don’t know, sometimes he’ll pass out right on the floor. Terrible, it is. Terrible. And doctors, they don’t seem able to do anything about it. Here’s your glass of water."
1364,"Ah,"
1365,I feel much better.
1366,"Been to the service, have you, for the poor lady as got done in, as some say, or accident as others. I’d say it’s accident every time. But these inquests and coroners, they always want to make things look criminal, they do."
1367,"Oh yes,"
1368,"I’ve been so sorry to hear of a lot of things like that in the past. I was hearing a great deal about a girl called Nora. Nora Broad, I think."
1369,"Well, she accepted a lift from someone—a stranger. That’s the last time she was seen. I forget the make of the car now. Some funny name it had. An Audit or something like that. Anyway, she’d been seen once or twice in that car. And off she went in it. And it was said it was that same car that the poor girl what got herself murdered used to go riding in. But I don’t think as that happened to Nora. If Nora’d been murdered, the body would have come to light by now. Don’t you think so?"
1370,"It certainly seems likely,"
1371,Was she a girl who did well at school and all that?
1372,"Ah no, she wasn’t. She was idle and she wasn’t too clever at her books either. No. She was all for the boys from the time she was twelve-years-old onwards. I think in the end she must have gone off with someone or other for good. But she never let anyone know. She never sent as much as a postcard. Went off, I think, with someone as promised her things. You know. Another girl I knew—but that was when I was young—went off with one of them Africans. He told her as his father was a Shake. Funny sort of word, but a shake I think it was. Anyway it was somewhere in Africa or in Algiers. Yes, in Algiers it was. Somewhere there. And she was going to have all sorts of wonderful things. He had six camels, the boy’s father, she said and a whole troop of horses and she was going to live in a wonderful house, she was, with carpets hanging up all over the walls, which seems a funny place to put carpets. And off she went. She come back again three years later. Yes. Terrible time, she’d had. Terrible. They lived in a nasty little house made of earth. Yes, it was. And nothing much to eat except what they call cos-cos which I always thought was lettuce, but it seems it isn’t. Something more like semolina pudding. Oh terrible it was. And in the end he said she was no good to him and he’d divorce her. He said he’d only got to say ‘I divorce you’ three times, and he did and walked out and somehow or other, some kind of Society out there took charge of her and paid her fare home to England. And there she was. Ah, but that was about thirty to forty years ago, that was. Now Nora, that was only about seven or eight years ago. But I expect she’ll be back one of these days, having learnt her lesson and finding out that all these fine promises didn’t come to much."
1373,"Well, there’s many as was kind to her. There was the people at The Old Manor House, you know. Mrs. Glynne wasn’t there then, but Miss Clotilde, she was always one to be good to the girls from school. Yes, many a nice present she’s given Nora. She gave her a very nice scarf and a pretty dress once. Very nice, it was. A summer frock, a sort of foulard silk. Ah, she was very kind, Miss Clotilde was. Tried to make Nora take more interest in her schooling. Lots of things like that. Advised her against the way she was going on because, you see—well, I wouldn’t like to say it, not when she’s my cousin’s child though, mark you, my cousin is only one who married my boy cousin, that is to say—but I mean it was something terrible the way she went on with all the boys. Anyone could pick her up. Real sad it is. I’d say she’ll go on the streets in the end. I don’t believe she has any future but that. I don’t like to say these things, but there it is. Anyway, perhaps it’s better than getting herself murdered like Miss Hunt did, what lived at The Old Manor House. Cruel, that was. They thought she’d gone off with someone and the police, they was busy. Always asking questions and having the young men who’d been with the girl up to help them with their enquiries and all that. Geoffrey Grant there was, Billy Thompson, and the Landfords’ Harry. All unemployed—with plenty of jobs going if they’d wanted to take them. Things usedn’t to be like that when I was young. Girls behaved proper. And the boys knew they’d got to work if they wanted to get anywhere."
1374,"Nora Broad? Oh, she hasn’t been in the village for years. Went off with someone, she did. She was a great one for boys. I always wondered where she’d end up. Did you want to see her for any particular reason?"
1375,"I had a letter from a friend abroad,"
1376,"A very nice family and they were thinking of engaging a Miss Nora Broad. She’d been in some trouble, I think. Married someone who was rather a bad lot and had left her and gone off with another woman, and she wanted to get a job looking after children. My friend knew nothing about her, but I gathered she came from this village. So I wondered if there was anyone here who could—well, tell me something about her. You went to school with her, I understand?"
1377,"Yes. You see, she didn’t leave no word behind. She just went out one night and didn’t come back. She was seen getting into a car and nobody saw the car again and nobody saw her. Just at that time there’d been a good many murders, you know. Not specially round here, but all over the country. The police, they were rounding up a lot of young men and boys. Thought as Nora might be a body at the time we did. But not she. She was all right. I’d say as likely as not she’s making a bit of money still in London or one of these big towns doing a striptease, something of that kind. That’s the kind she was."
1378,"I don’t think,"
1379,"that if it’s the same person, that she’d be very suitable for my friend."
1380,"She’d have to change a bit if she was to be suitable,"
1381,"I am Archdeacon Brabazon. I came here this morning to attend the service for a very old friend of mine, Miss Elizabeth Temple."
1382,Oh yes?
1383,Do sit down.
1384,"Thank you, I will, I am not quite as strong as I was."
1385,And you—
1386,you wanted to see me?
1387,"Well, I must explain how that comes about. I’m quite aware that I am a complete stranger to you. As a matter of fact I made a short visit to the hospital at Carristown, talking to the matron before going on to the church here. It was she who told me that before she died Elizabeth had asked to see a fellow member of the tour. Miss Jane Marple. And that Miss Jane Marple had visited her and sat with her just a very, very short time before Elizabeth died."
1388,"Yes,"
1389,that is so. It surprised me to be sent for.
1390,You are an old friend of hers?
1391,"No,"
1392,"I only met her on this tour. That’s why I was surprised. We had expressed ideas to each other, occasionally sat next to each other in the coach, and had struck up quite an acquaintanceship. But I was surprised that she should have expressed a wish to see me when she was so ill."
1393,"Yes. Yes, I can quite imagine that. She was, as I have said, a very old friend of mine. In fact, she was coming to see me, to visit me. I live in Fillminster, which is where your coach tour will be stopping the day after tomorrow. And by arrangement she was coming to visit me there, she wanted to talk to me about various matters about which she thought I could help her."
1394,"I see,"
1395,May I ask you a question? I hope it is not too intimate a question.
1396,"Yes, I think so."
1397,"We had been talking,"
1398,about a young girl. A girl called Verity.
1399,Ah yes. Verity Hunt.
1400,She died quite a number of years ago. Did you know that?
1401,"Yes,"
1402,"I knew it. Miss Temple and I were talking about her. Miss Temple told me something that I did not know. She said she had been engaged to be married to the son of a Mr. Rafiel. Mr. Rafiel is, or again I must say was, a friend of mine. Mr. Rafiel has paid the expenses of this tour out of his kindness. I think, though, that possibly he wanted—indeed, intended—me to meet Miss Temple on this tour. I think he thought she could give me certain information."
1403,That is why she was coming to me. She wanted to know certain facts.
1404,"She wanted to know,"
1405,why Verity broke off her engagement to marry Mr. Rafiel’s son.
1406,No. I think she was puzzled and unhappy about what happened and was coming to me to ask me why the marriage did not take place.
1407,And why did it not take place?
1408,Please do not think that I am unduly curious. It’s not idle curiosity that is driving me. I too am on—not a pilgrimage—but what I should call a mission. I too want to know why Michael Rafiel and Verity Hunt did not marry.
1409,"You are involved in some way,"
1410,I see that.
1411,"I am involved,"
1412,by the dying wishes of Michael Rafiel’s father. He asked me to do this for him.
1413,"is where my story ends. I cannot go on because I do not know what happened. I only know that I agreed to do as they asked, that I made the necessary arrangements; we settled a day, an hour, a time, a place. I think perhaps that I was to blame for agreeing to the secrecy."
1414,They didn’t want anyone to know?
1415,"No. Verity did not want anyone to know, and I should say most certainly Mike did not want anyone to know. They were afraid of being stopped. To Verity, I think, besides love, there was also a feeling of escape. Natural, I think, owing to the circumstances of her life. She had lost her real guardians, her parents, she had entered on her new life after their death, at an age when a school girl arrives at having a ‘crush’ on someone. An attractive mistress. Anything from the games mistress to the mathematics mistress, or a prefect or an older girl. A state that does not last for very long, is merely a natural part of life. Then from that you go on to the next stage when you realize that what you want in your life is what complements yourself. A relationship between a man and a woman. You start then to look about you for a mate. The mate you want in life. And if you are wise, you take your time, you have friends, but you are looking, as the old nurses used to say to children, for Mr. Right to come along. Clotilde Bradbury-Scott was exceptionally good to Verity, and Verity, I think, gave her what I should call hero worship. She was a personality as a woman. Handsome, accomplished, interesting. I think Verity adored her in an almost romantic way and I think Clotilde came to love Verity as though she were her own daughter. And so Verity grew to maturity in an atmosphere of adoration, lived an interesting life with interesting subjects to stimulate her intellect. It was a happy life, but I think little by little she was conscious—conscious without knowing she was conscious, shall we say—of a wish to escape. Escape from being loved. To escape, she didn’t know into what or where. But she did know after she met Michael. She wanted to escape to a life where male and female come together to create the next stage of living in this world. But she knew that it was impossible to make Clotilde understand how she felt. She knew that Clotilde would be bitterly opposed to her taking her love for Michael seriously. And Clotilde, I fear, was right in her belief … I know that now. He was not a husband that Verity ought to have taken or had. The road that she started out on led not to life, not to increased living and happiness. It led to shock, pain, death. You see, Miss Marple, that I have a grave feeling of guilt. My motives were good, but I didn’t know what I ought to have known. I knew Verity, but I didn’t know Michael. I understood Verity’s wish for secrecy because I knew what a strong personality Clotilde Bradbury-Scott had. She might have had a strong enough influence over Verity to persuade her to give up the marriage."
1416,"I haven’t told you that yet. The day was fixed. The time, the hour and the place, and I waited. Waited for a bride and bridegroom who didn’t come, who sent no word, no excuse, nothing. I didn’t know why! I never have known why. It still seems to me unbelievable. Unbelievable, I mean, not that they did not come, that could be explicable easily enough, but that they sent no word. Some scrawled line of writing. And that is why I wondered and hoped that Elizabeth Temple, before she died, might have told you something. Given you some message perhaps for me. If she knew or had any idea that she was dying, she might have wanted to get a message to me."
1417,"She wanted information from you,"
1418,"That, I am sure, was the reason she was coming to you."
1419,"Yes. Yes, that is probably true. It seemed to me, you see, that Verity would have said nothing to the people who could have stopped her. Clotilde and Anthea Bradbury-Scott, but because she had always been very devoted to Elizabeth Temple—and Elizabeth Temple had had great influence over her—it seems to me that she would have written and given her information of some kind."
1420,"I think she did,"
1421,"Information, you think?"
1422,"The information she gave to Elizabeth Temple,"
1423,was this. That she was going to marry Michael Rafiel. Miss Temple knew that. It was one of the things she said to me. She said: ‘I knew a girl called Verity who was going to marry Michael Rafiel’ and the only person who could have told her that was Verity herself. Verity must have written to her or sent some word to her. And then when I said ‘Why didn’t she marry him?’ she said: ‘She died.’
1424,"Elizabeth and I know no more than those two facts. Elizabeth, that Verity was going to marry Michael. And I that those two were going to marry, that they had arranged it and that they were coming on a settled day and time. And I waited for them, but there was no marriage. No bride, no bridegroom, no word."
1425,And you have no idea what happened?
1426,"I do not for one minute believe that Verity or Michael definitely parted, broke off."
1427,"That is not a satisfying answer because still she would have let me know. She would not have left me waiting to join them together in holy matrimony. To put the most ridiculous side of it, she was a girl with beautiful manners, well brought up. She would have sent word. No. I’m afraid that only one thing could have happened."
1428,Death?
1429,Yes.
1430,Death.
1431,"Love,"
1432,By that you mean—
1433,It’s what Miss Temple said to me. I said ‘What killed her?’ and she said ‘Love’ and that love was the most frightening word in the world. The most frightening word.
