830,"""Before I go into the dining-room I should like to hear your experience."""
831,"""He must be a powerful man, this elder Randall,"""
832,quote
833,"""You should have no difficulty in getting him."""
834,"""Not the slightest. We have been on the look-out for him, and there"
835,and a reward will be offered before evening.
836,knowing
837,and that we could not fail to
838,"""Exactly. One would have expected that they would have silenced Lady"
839,"""They may not have realised,"" I suggested, ""that she had recovered"
840,"""That is likely enough. If she seemed to be senseless they would not"
841,Hopkins? I seem to have
842,"""He was a good-hearted man when he was sober, but a perfect fiend"
843,"or rather when he was half drunk, for he seldom"
844,"and he was capable of anything. From what I hear, in spite of"
845,he very nearly came our way once or
846,to make the matter
847,Theresa Wright; there was trouble about that.
848,"and between ourselves, it will be a brighter house"
849,"""When this was pulled down the bell in the kitchen must have rung"
850,"""How did the burglar know no one would hear it? How dared he pull"
851,"""Exactly, Mr. Holmes, exactly. You put the very question which I have"
852,quote
853,"""Their cumulative effect is certainly considerable, and yet each of"
854,"""The most unusual thing of all, as it seems to me, is that the lady"
855,"""Well, I am not so clear about that, Watson; for it is evident that"
856,"""And now on the top of this comes the incident of the wine-glasses."""
857,"""What about the wine-glasses?"""
858,"""Can you see them in your mind's eye?"""
859,"""I see them clearly."""
860,"""We are told that three men drank from them. Does that strike you as"
861,"""Why not? There was wine in each glass."""
862,"""Exactly; but there was bees-wing only in one glass. You must have"
863,"""The last glass filled would be most likely to contain bees-wing."""
864,"""Not at all. The bottle was full of it, and it is inconceivable"
865,"""There are two possible explanations, and only two. One is that"
866,
867,"""No, no; I am sure that I am right."""
868,"""That only two glasses were used, and that the dregs of both were"
869,so as to give the false impression that
870,"""In that way all the bees-wing would be in the last glass, would"
871,"I am convinced that this is so."""
872,"""But if I have hit upon the true explanation of this one small"
873,then in an instant the case rises from the commonplace to
874,"""That is the mission which now lies before us, and here, Watson,"
875,"""Well, I am not so clear about that, Watson; for it is evident"
876,"quote"""
877,"I hope, that you have not come to cross-examine me again?"""
878,"I will not cause you any unnecessary trouble, Lady Brackenstall, and my whole desire is to make things easy for you, for I am convinced that you are a much-tried woman. If you will treat me as a friend and trust me you may find that I will justify your trust."""
879,"no, Lady Brackenstall, it is no use. You may have heard of any little reputation which I possess. I will stake it all on the fact that your story is an absolute fabrication."""
880,"Lady Brackenstall. Would it not be better to be frank?"""
881,""""
882,"but we are bound to do something for friend Hopkins, just to justify this second visit,"""
883,"which stands at the end of Pall Mall, if I remember right. There is a second line of steamers which connect South Australia with England, but we will draw the larger cover first."""
884,"and he was not long in acquiring all the information which he needed. In June of '95 only one of their line had reached a home port. It was the Rock of Gibraltar, their largest and best boat. A reference to the passenger list showed that Miss Fraser of Adelaide, with her maid, had made the voyage in her. The boat was now on her way to Australia, somewhere to the south of the Suez Canal. Her officers were the same as in '95, with one exception. The first officer, Mr. Jack Croker, had been made a captain and was to take charge of their new ship, the Bass Rock, sailing in two days' time from Southampton. He lived at Sydenham, but"
885,quote
886,"I'll chance it, I believe you are a man of your word, and a white man, and I'll tell you the whole story. But one thing I will say first. So far as I am concerned I regret nothing and I fear nothing, and I would do it all again and be proud of the job. Curse the beast, if he had as many lives as a cat he would owe them all to me! But it's the lady, Mary--Mary Fraser--for never will I call her by that accursed name. When I think of getting her into trouble, I who would give my life just to bring one smile to her dear face, it's that that turns my soul into water. And yet--and yet--what less could I do?"
887,"I got your telegram, and I came at the hour you said. I heard that you had been down to the office. There was no getting away from you. Let's hear the worst. What are you going to do with me? Arrest me? Speak out, man! You can't sit there and play with me like a cat with a mouse."
888,"Give him a cigar, Bite on that, Captain Croker, and don't let your nerves run away with you. I should not sit here smoking with you if I thought that you were a common criminal, you may be sure of that. Be frank with me, and we may do some good. Play tricks with me, and I'll crush you."
889,"To give me a true account of all that happened at the Abbey Grange last night--a true account, mind you, with nothing added and nothing taken off. I know so much already that if you go one inch off the straight I'll blow this police whistle from my window and the affair goes out of my hands for ever."
890,"I'll chance it, I believe you are a man of your word, and a white man, and I'll tell you the whole story. But one thing I will say first. So far as I am concerned I regret nothing and I fear nothing, and I would do it all again and be proud of the job. Curse the beast, if he had as many lives as a cat he would owe them all to me! But it's the lady, Mary--Mary Fraser--for never will I call her by that accursed name. When I think of getting her into trouble, I who would give"
891,quote
892,"We have come to you because it is a matter of the utmost importance, and we must have your assistance in recovering the document."
893,Have you informed the police?
894,Certainly it will come out.
895,What sort of proposal is that to make a man? I know enough of law to understand that Mary would be had as accomplice. Do you think I would leave her alone to face the music while I slunk away?
896,"You ring true every time. Well, it is a great responsibility that I take upon myself, but I have given Hopkins an excellent hint, and if he can't avail himself of it I can do no more."
897,"See here, Captain Croker, we'll do this in due form of law. You are the prisoner. Watson, you are a British jury, and I never met a man who was more eminently fitted to represent one. I am the judge. Now, gentleman of the jury, you have heard the evidence. Do you find the prisoner guilty or not guilty?"
898,"Not guilty, my lord."
899,"Vox populi, vox Dei. You are acquitted, Captain Croker. So long as the law does not find some other victim you are safe from me. Come back to this lady in a year, and may her future and yours justify us in the judgment which we have pronounced this night."
900,Have you informed the police?
901,"That can be done in a few words, Mr. Holmes. The letter--for it was a letter from a foreign potentate--was received six days ago."
902,What time did you dine?
903,Half-past seven.
904,How long was it before you went to bed?
905,My wife had gone to the theatre. I waited up for her. It was half-past eleven before we went to our room.
906,Then for four hours the despatch-box had lain unguarded?
907,"No one is ever permitted to enter that room save the housemaid in the morning, and my valet, or my wife's maid, during the rest of the day."
908,Who did know of the existence of that letter?
909,No one in the house.
910,quote
911,"""Now, sir, I must ask you more particularly what this document is,"
912,"""I fear, sir, that, interesting and indeed essential"
913,my inquiries must go more to the root of
914,"""You are two of the most busy men in the country,"" said he, ""and in"
915,and any
916,"""I agree with you, sir,"" said the younger statesman."
917,"""Then I will tell you, relying entirely upon your honour and"
918,"Dr. Watson. I may appeal to your patriotism also,"
919,"""You may safely trust us."""
920,"""The letter, then, is from a certain foreign potentate who has been"
921,and
922,that its
923,"sir, that I"
924,"""Exactly. It was he. And it is this letter--this letter which may"
925,"""Have you informed the sender?"""
926,"""Perhaps he desires the publication of the letter."""
927,"""If this is so, whose interest is it that the letter should come out?"
928,"""There, Mr. Holmes, you take me into regions of high international"
929,quote
930,
931,
932,
933,
934,"Watson, what do you make of this?"","
935,
936,"and he meets a violent death during the very hours when we know that that drama was being enacted. The odds are enormous against its being coincidence. No figures could express them. No, my dear Watson, the two events are connected--must be connected. It is for us to find the connection."","
937,
938,"and can trace the relation between them. There is one obvious point which would, in any case, have turned my suspicions against Lucas. Godolphin Street, Westminster, is only a few minutes' walk from Whitehall Terrace. The other secret agents whom I have named live in the extreme West-end. It was easier, therefore, for Lucas than for the others to establish a connection or receive a message from the European Secretary's household--a small thing, and yet where events are compressed into a few hours it may prove essential. Halloa! what have we here?"","
939,
940,"Mr. Holmes?"","
941,"I implore you not to tell him that I came here. Holmes bowed coldly, and motioned the lady to a chair."","
942,
943,""" she said, and her white-gloved hands clasped and unclasped as she spoke--""I will speak frankly to you in the hope that it may induce you to speak frankly in return. There is complete confidence between my husband and me on all matters save one. That one is politics. On this his lips are sealed. He tells me nothing. Now, I am aware that there was a most deplorable occurrence in our house last night. I know that a paper has disappeared. But because the matter is political my husband refuses to"
944,quote
945,"""You are off?"""
946,"""Yes; I will wile away the morning at Godolphin Street with our"
947,though I must admit that I have not an
948,my good
949,and receive any fresh visitors. I'll join you at lunch if I
950,"""My dear Watson,"" said he, as he rose from the table and paced up and"
951,"""you are most long-suffering, but if I have told you"
952,"""The man's death is a mere incident--a trivial episode--in comparison"
953,which is to trace this document and save a
954,and that is that nothing has happened. I get reports
955,and it is certain that nowhere in
956,if this letter were
957,"it can't be loose--but if it isn't loose, where can it be?"
958,"indeed, a coincidence that Lucas should"
959,why is it not among his papers? Did
960,is it in her house
961,"my dear Watson, where the law"
962,and yet the interests at stake are colossal. Should I
963,"here is my latest from the front!"""
964,"Watson,"
965,quote
966,"""Seen the Paris news?"""
967,I
968,for he kept his life in water-tight compartments. He let her
969,"reproached him, one thing led to another, and then with that"
970,
971,"for these chairs were all swept over yonder, and he had one"
972,"yes, that's another matter--a mere trifle, but the sort of thing"
973,"you know, and what you might call"
974,on the
975,"then?"""
976,"you know, after a crime of this sort we are very careful to"
977,as the man was buried and
978,it is not fastened
979,I'm sure you would never guess in a hundred years what we did
980,a great deal must have
981,"must it not?"""
982,you will be surprised to hear that there is no stain on the
983,"turning it over, he"
984,quote
985,"""You have solved it!"""
986,"""Hardly that, Watson. There are some points which are as dark as ever. But we have so much that it will be our own fault if we cannot get the rest. We will go straight to Whitehall Terrace and bring the matter to a head."""
987,"""Mr. Holmes! this is surely most unfair and ungenerous upon your part. I desired, as I have explained, to keep my visit to you a secret, lest my husband should think that I was intruding into his affairs. And yet you compromise me by coming here and so showing that there are business relations between us."""
988,"""Unfortunately, madam, I had no possible alternative. I have been commissioned to recover this immensely important paper. I must therefore ask you, madam, to be kind enough to place it in my hands."""
989,"""You--you insult me, Mr. Holmes."""
990,"""Come, come, madam, it is useless. Give up the letter."""
991,"""The butler shall show you out."""
992,"""Do not ring, Lady Hilda. If you do, then all my earnest efforts to avoid a scandal will be frustrated. Give up the letter and all will be set right. If you will work with me I can arrange everything. If you work against me I must expose you."""
993,"""You are trying to frighten me. It is not a very manly thing, Mr. Holmes, to come here and browbeat a woman. You say that you know something. What is it that you know?"""
994,"""Pray sit down, madam. You will hurt yourself there if you fall. I will not speak until you sit down. Thank you."""
995,"""I give you five minutes, Mr. Holmes."""
996,"""One is enough, Lady Hilda. I know of your visit to Eduardo Lucas, of your giving him this document, of your ingenious return to the room last night, and of the manner in which you took the letter from the hiding-place under the carpet."""
997,"""You are mad, Mr. Holmes--you are mad!"""
998,"""I have carried this because I thought it might be useful,"" said he. ""The policeman"
999,quote
1000,"Any news, Mr. Holmes, any news?"
1001,"Any news, Mr. Holmes, any news?"
1002,"Any news, Mr. Holmes, any news?"
1003,"But that is not enough, Mr. Holmes. We cannot live for ever on such a volcano."
1004,Mr. Holmes!
1005,Mr. Holmes!
1006,Then how could it leave the despatch-box?
1007,"Impossible, I say."
1008,But I am not convinced of it; I have known such things to happen.
1009,"Impossible, I say."
1010,But I am not convinced of it; I have known such things to happen.
1011,You may conceivably have overlooked it.
1012,"Impossible, I say."
1013,But I am not convinced of it; I have known such things to happen.
1014,"Well, it may have got mixed with them."
1015,Someone may have shaken the box and displaced it.
1016,"No, no; I had everything out."
1017,"Surely it is easily decided, Hope, said the Premier."
1018,"This is a farcical waste of time, but still, if nothing else will satisfy you, it shall be done."
1019,"Thank you, Jacobs; put it here."
1020,"Here are the papers, you see."
1021,"Letter from Lord Merrow, report from Sir Charles Hardy, memorandum from Belgrade, note on the Russo-German grain taxes, letter from Madrid, note from Lord Flowers--good heavens! what is this? Lord Bellinger!"
1022,"Yes, it is it--and the letter is intact."
1023,Thank you! Thank you! What a weight from my heart.
1024,"But this is inconceivable--impossible. Mr. Holmes, you are a wizard, a sorcerer!"
1025,How did you know it was there?
1026,I am not convinced that it ever did leave the despatch-box.
1027,"Mr. Holmes, this joking is very ill-timed. You have my assurance that it left the box."
1028,Have you examined the box since Tuesday morning?
1029,No; it was not necessary.
1030,You may conceivably have overlooked it.
1031,"Impossible, I say."
1032,But I am not convinced of it; I have known such things to happen.
