851,"and can trace the relation between them. There is one obvious point which would, in any case, have turned my suspicions against Lucas. Godolphin Street, Westminster, is only a few minutes' walk from Whitehall Terrace. The other secret agents whom I have named live in the extreme West-end. It was easier, therefore, for Lucas than for the others to establish a connection or receive a message from the European Secretary's household--a small thing, and yet where events are compressed into a few hours it may prove essential. Halloa! what have we here?"""
852,""""
853,"what you ask me is really impossible."""
854,"madam. If your husband thinks fit to keep you in the dark over this matter, is it for me, who has only learned the true facts under the pledge of professional secrecy, to tell what he has withheld? It is not fair to ask it. It is him whom you must ask."""
855,"madam?"""
856,"madam, unless it is set right it may certainly have a very unfortunate effect."""
857,"Mr. Holmes. From an expression which my husband dropped in the first shock of this disaster I understood that terrible public consequences might arise from the loss of this document."""
858,"I certainly cannot deny it."""
859,"madam, there again you ask me more than I can possibly answer."""
860,"Mr. Holmes, for having refused to speak more freely, and you on your side will not, I am sure, think the worse of me because I desire, even against his will, to share my husband's anxieties. Once more I beg that"
861,quote
862,"My dear Watson, you are most long-suffering, but if I have told you nothing in the last three days it is because there is nothing to tell. Even now this report from Paris does not help us much."
863,Surely it is final as regards the man's death.
864,"The man's death is a mere incident--a trivial episode--in comparison with our real task, which is to trace this document and save a European catastrophe. Only one important thing has happened in the last three days, and that is that nothing has happened. I get reports almost hourly from the Government, and it is certain that nowhere in Europe is there any sign of trouble. Now, if this letter were loose--no, it can't be loose--but if it isn't loose, where can it be? Who has it? Why is it held back? That's the question that beats in my brain like a hammer. Was it, indeed, a coincidence that Lucas should meet his death on the night when the letter disappeared? Did the letter ever reach him? If so, why is it not among his papers? Did this mad wife of his carry it off with her? If so, is it in her house in Paris? How could I search for it without the French police having their suspicions aroused? It is a case, my dear Watson, where the law is as dangerous to us as the criminals are. Every man's hand is against us, and yet the interests at stake are colossal. Should I bring it to a successful conclusion it will certainly represent the crowning glory of my career. Ah, here is my latest from the front!"
865,"Halloa! Lestrade seems to have observed something of interest. Put on your hat, Watson, and we will stroll down together to Westminster."
866,"""Holmes nodded."
867,"""No stain! But there must—"", ""Yes; so you would say."", ""But the underside is as stained as the upper."", ""Now I'll show you the explanation."", ""What do you make of that, Mr. Holmes?"", ""Why, it is simple enough."", ""The official police don't need you, Mr. Holmes, to tell them that the carpet must have been turned round."", ""Look here, Lestrade,"", ""Take my advice."", ""You take him into the back room."", ""Tell him you know someone has been here."", ""Press him."", ""Tell him that a full confession is his only chance of forgiveness."", ""By George, if he knows I'll have it out of him!"", ""Now, Watson, now!"", ""It's lucky for you, my man, that nothing is missing,"", ""Has this woman only been here once, constable?"", ""Who was she?"", ""Tall? Handsome?"", ""Quiet, sir—"", ""What time was it?"", ""Come, Watson, I think that we have more important work elsewhere."", ""Good Lord, sir!"", ""Come, friend Watson, the curtain rings up for the last act."""
868,quote
869,"this is surely most unfair and ungenerous upon your part. I desired, as I have explained, to keep my visit to you a secret, lest my husband should think that I was intruding into his affairs."
870,Watson. There are some points which are as dark as ever. But we have so much that it will be our own fault if we cannot get the rest. We will go straight to Whitehall Terrace and bring the matter to a head.
871,"Mr. Holmes, to come here and browbeat a woman. You say that you know something. What is it that you know?"
872,madam. You will hurt yourself there if you fall. I will not speak until you sit down. Thank you.
873,Mr. Holmes.
874,"Lady Hilda. I know of your visit to Eduardo Lucas, of your giving him this document, of your ingenious return to the room last night, and of the manner in which you took the letter from the hiding-place under the carpet."
875,Mr. Holmes--you are mad!
876,""" said he. ""The policeman has recognised it."""
877,Lady Hilda. You have the letter. The matter may still be adjusted. I have no desire to bring trouble to you. My duty ends when I have returned the lost letter to your husband. Take my advice and be frank with me; it is your only chance.
878,"Mr. Holmes, that you are under some absurd illusion."
879,Lady Hilda. I have done my best for you; I can see that it is all in vain.
880,Lady Hilda. You have the letter. The matter may still be adjusted. I have no desire to bring trouble to you. My duty ends when I have returned the lost letter to your husband. Take my advice and be frank with me; it is your only chance.
881,"Mr. Holmes, an indiscreet letter written before my marriage--a foolish letter, a letter of an impulsive, loving girl. I meant no harm, and yet he would have thought it criminal. Had he read"
882,quote
883,"""Because I knew it was nowhere else."""
884,"""We also have our diplomatic secrets,"""
