number,quote
852,""" said the banker, rising. ""Sir, I cannot find words to thank you, but you shall not find me ungrateful for what you have done. Your skill has indeed exceeded all that I have heard of it. And now I must fly to my dear boy to apologise to him for the wrong which I have done him. As to what you tell me of poor Mary, it goes to my very heart. Not even your skill can inform me where she is now."""
853,""" returned Holmes, ""that she is wherever Sir George Burnwell is. It is equally certain, too, that whatever her sins are, they will soon receive a more than sufficient punishment."""
854,""" remarked Sherlock Holmes, tossing aside the advertisement sheet of the Daily Telegraph, """
855,quote
856,"At the same time, you can hardly be open to a charge of sensationalism, for out of these cases which you have been so kind as to interest yourself in, a fair proportion do not treat of crime, in its legal sense, at all."
857,"Pshaw, my dear fellow, what do the public, the great unobservant public, who could hardly tell a weaver by his tooth or a compositor by his left thumb, care about the finer shades of analysis and deduction!"
858,"I think that I have touched bottom at last, however. This note I had this morning marks my zero-point, I fancy. Read it!"
859,Do you know the young lady?
860,Not I.
861,It is half-past ten now.
862,"You remember that the affair of the blue carbuncle, which appeared to be a mere whim at first, developed into a serious investigation. It may be so in this case, also."
863,"Well, let us hope so. But our doubts will very soon be solved, for here, unless I am much mistaken, is the person in question."
864,"You will excuse my troubling you, I am sure, but I have had a very strange experience, and as I have no parents or relations of any sort from whom I could ask advice, I thought that perhaps you would be kind enough to tell me what I should do."
865,As governess?
866,"Yes, sir."
867,And what salary do you ask?
868,"My accomplishments, sir, may be less than you imagine. A little French, a little German, music, and drawing--"
869,"There is a well-known agency for governesses in the West End called Westaway's, and there I used to call about once a week in order to see whether anything had turned up which might suit me."
870,"Well, when I called last week I was shown into the little office as usual, but I found that Miss Stoper was not alone."
871,"'That will do,' said he; 'I could not ask for anything better. Capital! capital!'"
872,"'You are looking for a situation, miss?' he asked."
873,"'Yes, sir.'"
874,'As governess?'
875,"'Yes, sir.'"
876,'
877,quote
878,'I should be happy to make myself useful.'
879,"'Quite so. In dress now, for example. We are faddy people, you"
880,you would not object to our little whim.
881,"'No,' said I, considerably astonished at his words."
882,"'Or to sit here, or sit there, that would not be offensive to you?'"
883,"'Oh, no.'"
884,'Or to cut your hair quite short before you come to us?'
885,"'I could hardly believe my ears. As you may observe, Mr. Holmes, my"
886,and of a rather peculiar tint of
887,"'I am afraid that that is quite impossible,' said I. He had been"
888,and I could see a shadow
889,"'I am afraid that it is quite essential,' said he. 'It is a little"
890,"and ladies' fancies, you know, madam, ladies'"
891,"'No, sir, I really could not,' I answered firmly."
892,"'Ah, very well; then that quite settles the matter. It is a pity,"
893,"Miss Stoper, I had best inspect a few more of your young"
894,'The manageress had sat all this while busy with her papers without a
895,but she glanced at me now with so much
896,'Do you desire your name to be kept upon the books?' she asked.
897,"'If you please, Miss Stoper.'"
898,"'Well, really, it seems rather useless, since you refuse the most"
899,' said she sharply. 'You can hardly
900,Miss Hunter.' She struck a gong upon
901,quote
902,""""
903,"Watson,"""
904,quote
905,"‘Jephro, there is an impertinent fellow upon the road there who stares up at Miss Hunter.’"
906,"‘No friend of yours, Miss Hunter?’"
907,‘Dear me! How very impertinent! Kindly turn round and motion to him to go away.’
908,‘Surely it would be better to take no notice.’
909,"‘No, no, we should have him loitering here always. Kindly turn round and wave him away like that.’"
910,"‘Jephro, there is an impertinent fellow upon the road there who stares up at Miss Hunter.’"
911,"'No friend of yours, Miss Hunter?'"
912,'Dear me! How very impertinent! Kindly turn round and motion to him to go away.'
913,'Surely it would be better to take no notice.'
914,"'No, no, we should have him loitering here always. Kindly turn round and wave him away like that.'"
915,quote
916,"It was not mere curiosity, though I have my share of that. It was more a feeling of duty--a feeling that some good might come from my penetrating to this place. They talk of woman's instinct; perhaps it was woman's instinct which gave me that feeling. At any rate, it was there, and I was keenly on the lookout for any chance to pass the forbidden door."
917,"'Ah!' said he, 'you must not think me rude if I passed you without a word, my dear young lady. I was preoccupied with business matters.'"
918,"'By the way,' said I, 'you seem to have quite a suite of spare rooms up there, and one of them has the shutters up.'"
919,"'Photography is one of my hobbies,' said he. 'I have made my dark room up there. But, dear me! what an observant young lady we have come upon. Who would have believed it? Who would have ever believed it?' He spoke in a jesting tone, but there was no jest in his eyes as he looked at me. I read suspicion there and annoyance, but no jest."
920,"'So,' said he, smiling, 'it was you, then. I thought that it must be when I saw the door open.'"
921,"'My dear young lady! my dear young lady!'--you cannot think how caressing and soothing his manner was--'and what has frightened you, my dear young lady?'"
922,"'Only that?' said he, looking at me keenly."
923,'Why do you think that I lock this door?'
924,'It is to keep people out who have no business there. Do you see?'
925,"'Well, then, you know now. And if you ever put your foot over that threshold again'--here in an instant the smile hardened into a grin of rage, and he glared down at me with the face of a demon--'I'll throw you to the mastiff.'"
926,quote
927,"""Is there a cellar with a good strong lock?"""
928,"""I will do it."""
929,"""Have you managed it?"""
930,"""I have my revolver"""
931,"""Better close the front door,"""
932,""" said Holmes, ""I think that what you have been good enough to"
933,and that I can deduce all that
934,"I presume, took to this system of"
935,"sir."""
936,"sir."""
937,"as a good seaman should be,"
938,and having met you succeeded by certain
939,"metallic or otherwise, in convincing you that your"
940,"free-handed gentleman,"" said Mrs."
941,and that a ladder should be ready at the moment when your
942,"sir, just as it happened."""
943,"Mrs. Toller,"" said Holmes, ""for you"
944,"so I think, Watson, that we"
945,as it seems to me
