number,quote
490,What he said was he thought you had a very fine sense of evil.
491,"Perhaps it is. Yes, perhaps. I have at several different times in my life been apprehensive, have recognized that there was evil in the neighbourhood, the surroundings, that the environment of someone who was evil was near me, connected with what was happening."
492,"like being born with a very keen sense of smell. You can smell a leak of gas when other people cant do so. You can distinguish one perfume from another very easily. I had an aunt once,"
493,"Id better tell you briefly how I came into things now,"
494,And you took that also as an indication of what you were to do?
495,"There can be no other reason for it. He was not a man to shower benefits for nothing, out of compassion for an old lady who wasnt good at walking up hills. No. He wanted me to go there."
496,"but I dont think they were. They didnt seem to be anyway. I dont know yet. I suppose they may have been—they may be, I mean. They seem ordinary enough. They didnt belong to this house. It had belonged to an uncle of theirs and theyd come here to live some years ago. They are in rather poor circumstances, they are amiable, not particularly interesting. All slightly different in type. They do not appear to have been well acquainted with Mr. Rafiel. Any conversation I have had with them appears to yield nothing."
497,"Plenty of exaggeration, but it was a nasty story, and she seemed to believe that the police view was that this hadnt been his only murder—"
498,"I think so. Shes the same person who visited me—I wont say visited me exactly, but she was outside my garden fence in St. Mary Mead, the village where I live. She expressed pleasure at my garden and talked about gardening with me. Told me she was living in the village and working in somebodys garden, whod moved into a new house there. I rather think,"
499,"yes, I rather think that the whole thing was lies. There again, she knew nothing about gardening. She pretended to but it wasnt true."
500,"You may want to rest this afternoon. If not, I will call for you here in an hours time. There is an interesting church you might care to see—?"
501,Theres no reason really why one should not enjoy the local sights when one can.
502,"My dear lady, Miss Temple is not an old friend of yours or anything like that. Sad as this accident has been."
503,"We are not going to a church, I am afraid."
504,Her recovery is very problematical but there is nothing that can be done. She may not recover consciousness again. On the other hand she may have a few lucid intervals.
505,"Yes, I realize that. Im taking you there because in one of the lucid intervals she has had, she asked for you."
506,"I wonder why she should ask for me, why she should have thought that I—that I could be useful in any way to her, or do anything. She is a woman of perception. In her way, you know, a great woman. As Headmistress of Fallowfield she occupied a prominent position in the educational world."
507,"Yes. She was a great personality. She was herself a woman of considerable scholarship. Mathematics were her speciality, but she was an all round—what I should call an educator. Was interested in education, what girls were fitted for, how to encourage them. Oh, many other things. It is sad and very cruel if she dies,"
508,It will seem such a waste of a life. Although she had retired from her Headmistresship she still exercised a lot of power. This accident—
509,"Unfortunately, Joanna Crawford could not say. Whoever it was, was wearing jeans or trousers, and had on a lurid polo-neck pullover in red and black checks. The figure turned and moved out of sight almost immediately. She is inclined to think it was a man but cannot be certain."
510,"No idea whatever. No more have they. It might be one of our fellow travellers, someone who went for a stroll that afternoon. It might be someone completely unknown who knew that the coach was making a halt here and chose this place to make an attack on one of the passengers. Some youthful lover of violence for violences sake. Or it might have been an enemy."
511,"It seems very melodramatic if one says a secret enemy,"
512,"Yes, it does. Who would want to kill a retired and respected Headmistress? That is a question we want answered. It is possible, faintly possible that Miss Temple herself might be able to tell us. She might have recognized the figure above her or she might more likely have known of someone who bore her ill will for some special reason."
513,"No. No, not really. Im only thinking—well, shall we say letting possibilities pass through my mind. I cannot believe that Elizabeth Temple had a personal enemy. An enemy ruthless enough to wish to take an opportunity of killing her. What I do think—"
514,"Of a possibility? Well, I think I know or guess what you are suggesting. You are suggesting that Miss Temple knew something, knew some fact or had some knowledge that would be inconvenient or even dangerous to somebody if it was known."
515,"it seems indicated that there is someone on our coach tour who recognized Miss Temple or knew who she was, but who perhaps after the passage of some years was not remembered or might even not have been recognized by Miss Temple. It seems to throw it back on our passengers, does it not?"
516,That is what your words led me to infer. It was very mentionable. So much so that the girl Joanna mentioned it specifically.
517,"Fallowfield is situated not very far from here. Sixteen miles, I think. So this is Elizabeth Temples part of the world, a part she knows well with people in it that she also might know well."
518,"So that I could learn certain facts that I had to know,"
519,A series of murders that took place a good many years ago?
520,"We have a police official there also, ready to take down anything. The Doctor thinks it advisable that he also should not be noticed by Miss Temple. One person alone, and that possibly a person she expects to see, will not alarm her or make her lose knowledge of what she wants to say to you. I hope this will not be too difficult a thing to ask you?"
521,Henry often spoke of you. He said things about you.
522,"You can, cant you? Say you can. Ive not much time. I know that. I know it quite well. One of them, but which? Find out. Henry would have said you can. It may be dangerous for you—but youll find out, wont you?"
523,She wont regain consciousness again for some time. Perhaps not at all. I hope you learnt something?
524,"Oh yes, I know. Oh the—er—yes, thats the one we sent Miss Whats-a-name on. The one old Rafiel booked."
525,"Well, you know—about these boulders that fall down cliff sides and drop on top of someone. Its not always in the course of nature. Boulders usually stay where they are, in my experience."
526,"but I did mean a Christian name. Yes. It is rather unusual, I think. Verity."
527,"It was just that it is—it is a name we know, a name with which we have—associations."
528,"I thought perhaps you might have known about her because you knew Mr. Rafiel, didnt you? Well, I mean, he wrote to us about you so you must have known him. And I thought perhaps—well, hed mentioned the whole thing to you."
529,Im afraid I dont quite understand what youre talking about.
530,I suppose that was how Miss Temple came to remember her.
531,"Where Miss Temple was Headmistress, is that it? I have heard of Fallowfield often, of course. Its a very fine school, isnt it?"
532,I—do you mind if we dont talk about it any more just now?
533,Im so sorry to have impinged on some tragedy. I didnt know. I—I havent heard … I thought—well I mean …
534,"I think Id better tell you the whole truth if you dont know, and you dont seem to. He was actually Mr. Rafiels son, Michael—"
535,"not—not—I cant remember his name but I do remember hearing that there was a son—and, that he hadnt been very satisfactory."
536,"Im really very, very sorry. Please tell your sister that I didnt know. I had no idea."
537,"how tragic. The sort of thing thats not easily forgotten, is it."
538,"In a terrible way it seems quite a natural thing to happen, doesnt it, though of course there are accidents sometimes by pushing things about, you know. Just pushing, making stones rock. That sort of thing."
539,"You mean the body they thought was Nora Broads but it wasnt? Yes. Ive forgotten her name now. Hope, it was, I think. Hope or Charity. One of those sort of names, if you know what I mean. Used to be used a lot in Victorian times but you dont hear them so much nowadays. Lived at the Manor House, she did. Shed been there for some time after her parents were killed."
540,"Oh no, shes clever, she is. Knows Latin and Greek, I believe. Would have liked to go to university but she had to look after her mother who was an invalid for a long time. But she was very fond of Miss—now, what was her name?—Faith perhaps. She was very fond of her and treated her like a daughter. And then along comes this young whats-his-name, Michael I think it was—and then one day the girl just goes off without saying a word to anyone. I dont know if Miss Clotilde knew as she was in the family way."
541,"Funnily enough, you know, I thought she had a kind of pleased look as though she was—yes, just pleased. Not nice, eh? Farmer Plummers daughter used to look like that. Always used to go and see pigs killed. Enjoyed it. Funny things goes on in families."
542,"Oh yes, I know. Saw in yesterdays paper, I did, some woman left her baby outside a supermarket and then someone else comes along and wheels it away. And all for no reason as far as one can see. The police found her all right. They all seem to say the same things, whether they steal from a supermarket or take away a baby. Dont know what came over them, they say."
543,"If you are not too busy, I wonder if you could answer a question of mine,"
544,"I have done something extremely stupid. Of late years I make so many mistakes. This was a parcel addressed to a charity. I send them clothes—pullovers and childrens woollies, and I did it up and addressed it and it was sent off—and only this morning it came to me suddenly that Id made a mistake and written the wrong address. I dont suppose any list is kept of the address of parcels—but I thought someone might have just happened to remember it. The address I meant to put was The Dockyard and Thames Side Welfare Association."
545,"It will be presumably a case of the police making further enquiries, arising out of the evidence given by those two young people."
546,"What you mean is that you are asking what I thought about them themselves, their feelings about it."
547,"Very interesting. The red and black check pullover. Rather important, I think, dont you? Rather striking?"
548,I think the description of that might give us a valuable clue.
549,No. I think—I think that what has happened inclines me to remain here a little longer.
550,That rather depends as to whether I receive any further invitation to go back to The Old Manor House. I would not like to suggest it myself because my original invitation was for the two nights that the tour was to have stayed here originally. I think possibly it would be better for me to remain at the Golden Boar.
551,"There are one or two things I could do here, I think. One thing I have done already."
552,"I should like to return to London. I have work there waiting to be done. Unless, that is, I can be helpful to you here?"
553,I do not think so at present. I expect you have various enquiries of your own that you wish to put in hand.
554,to know exactly what something wrong in the atmosphere really means.
555,"And especially since Miss Temples death which, of course, was not an accident, no matter what Mrs. Sandbourne hopes."
556,it was not an accident. What I dont think I have told you is that Miss Temple said to me once that she was on a pilgrimage.
557,"Yes, interesting. She didnt tell you what the pilgrimage was, to where or to whom?"
558,"if shed lived just a little longer and not been so weak, she might have told me. But unfortunately, death came a little too soon."
559,"No. Only a feeling of assurance that her pilgrimage was put an end to by malign design. Someone wanted to stop her going wherever she was going, or stop her going to whomever she was going to. One can only hope that chance or Providence may throw light on that."
560,I want to find out something more about a girl called Nora Broad.
561,"The other girl who disappeared about the same time as Verity Hunt did. You remember you mentioned her to me. A girl who had boyfriends and was, I understand, very ready to have boyfriends. A foolish girl, but attractive apparently to the male sex. I think,"
562,that to learn a little more about her might help me in my enquiries.
563,"I think well stay at the Golden Boar for a little. Thats what youre going to do, isnt it, Miss Marple?"
564,I dont feel quite equal to going on travelling and all that. I think a day or twos rest would be helpful to me after whats happened.
565,"Dear me, now, dear me. Oh, Im sorry for that. Come right in, maam, come right in. Thats right. You sit down here. Now Ill get you a glass of water—or maybe youd like a pot of tea?"
566,"You know, Ive got a nephew like that. He oughtnt to be at his age, hes not much over fifty but now and then hell come over giddy all of a sudden and unless he sits down at once—why you dont know, sometimes hell pass out right on the floor. Terrible, it is. Terrible. And doctors, they dont seem able to do anything about it. Heres your glass of water."
567,"Been to the service, have you, for the poor lady as got done in, as some say, or accident as others. Id say its accident every time. But these inquests and coroners, they always want to make things look criminal, they do."
568,"Ive been so sorry to hear of a lot of things like that in the past. I was hearing a great deal about a girl called Nora. Nora Broad, I think."
569,"Well, she accepted a lift from someone—a stranger. Thats the last time she was seen. I forget the make of the car now. Some funny name it had. An Audit or something like that. Anyway, shed been seen once or twice in that car. And off she went in it. And it was said it was that same car that the poor girl what got herself murdered used to go riding in. But I dont think as that happened to Nora. If Norad been murdered, the body would have come to light by now. Dont you think so?"
570,Was she a girl who did well at school and all that?
571,"Nora Broad? Oh, she hasnt been in the village for years. Went off with someone, she did. She was a great one for boys. I always wondered where shed end up. Did you want to see her for any particular reason?"
572,"A very nice family and they were thinking of engaging a Miss Nora Broad. Shed been in some trouble, I think. Married someone who was rather a bad lot and had left her and gone off with another woman, and she wanted to get a job looking after children. My friend knew nothing about her, but I gathered she came from this village. So I wondered if there was anyone here who could—well, tell me something about her. You went to school with her, I understand?"
573,"that if its the same person, that shed be very suitable for my friend."
574,"Shed have to change a bit if she was to be suitable,"
575,"I am Archdeacon Brabazon. I came here this morning to attend the service for a very old friend of mine, Miss Elizabeth Temple."
576,"Thank you, I will, I am not quite as strong as I was."
577,"Well, I must explain how that comes about. Im quite aware that I am a complete stranger to you. As a matter of fact I made a short visit to the hospital at Carristown, talking to the matron before going on to the church here. It was she who told me that before she died Elizabeth had asked to see a fellow member of the tour. Miss Jane Marple. And that Miss Jane Marple had visited her and sat with her just a very, very short time before Elizabeth died."
578,that is so. It surprised me to be sent for.
579,"I only met her on this tour. Thats why I was surprised. We had expressed ideas to each other, occasionally sat next to each other in the coach, and had struck up quite an acquaintanceship. But I was surprised that she should have expressed a wish to see me when she was so ill."
580,"Yes. Yes, I can quite imagine that. She was, as I have said, a very old friend of mine. In fact, she was coming to see me, to visit me. I live in Fillminster, which is where your coach tour will be stopping the day after tomorrow. And by arrangement she was coming to visit me there, she wanted to talk to me about various matters about which she thought I could help her."
581,May I ask you a question? I hope it is not too intimate a question.
582,She died quite a number of years ago. Did you know that?
583,"I knew it. Miss Temple and I were talking about her. Miss Temple told me something that I did not know. She said she had been engaged to be married to the son of a Mr. Rafiel. Mr. Rafiel is, or again I must say was, a friend of mine. Mr. Rafiel has paid the expenses of this tour out of his kindness. I think, though, that possibly he wanted—indeed, intended—me to meet Miss Temple on this tour. I think he thought she could give me certain information."
584,That is why she was coming to me. She wanted to know certain facts.
585,why Verity broke off her engagement to marry Mr. Rafiels son.
586,No. I think she was puzzled and unhappy about what happened and was coming to me to ask me why the marriage did not take place.
587,Please do not think that I am unduly curious. Its not idle curiosity that is driving me. I too am on—not a pilgrimage—but what I should call a mission. I too want to know why Michael Rafiel and Verity Hunt did not marry.
588,by the dying wishes of Michael Rafiels father. He asked me to do this for him.
589,"is where my story ends. I cannot go on because I do not know what happened. I only know that I agreed to do as they asked, that I made the necessary arrangements; we settled a day, an hour, a time, a place. I think perhaps that I was to blame for agreeing to the secrecy."
590,"That, I am sure, was the reason she was coming to you."
591,"Yes. Yes, that is probably true. It seemed to me, you see, that Verity would have said nothing to the people who could have stopped her. Clotilde and Anthea Bradbury-Scott, but because she had always been very devoted to Elizabeth Temple—and Elizabeth Temple had had great influence over her—it seems to me that she would have written and given her information of some kind."
592,was this. That she was going to marry Michael Rafiel. Miss Temple knew that. It was one of the things she said to me. She said: I knew a girl called Verity who was going to marry Michael Rafiel and the only person who could have told her that was Verity herself. Verity must have written to her or sent some word to her. And then when I said Why didnt she marry him? she said: She died.
593,"Elizabeth and I know no more than those two facts. Elizabeth, that Verity was going to marry Michael. And I that those two were going to marry, that they had arranged it and that they were coming on a settled day and time. And I waited for them, but there was no marriage. No bride, no bridegroom, no word."
594,"I do not for one minute believe that Verity or Michael definitely parted, broke off."
595,"That is not a satisfying answer because still she would have let me know. She would not have left me waiting to join them together in holy matrimony. To put the most ridiculous side of it, she was a girl with beautiful manners, well brought up. She would have sent word. No. Im afraid that only one thing could have happened."
596,Its what Miss Temple said to me. I said What killed her? and she said Love and that love was the most frightening word in the world. The most frightening word.
597,"It did happen. The body was not found, I know, for some time afterwards. Verity just disappeared. She went away from home and was not seen again…."
598,"And yet, even now sometimes, I hope and feel that it was some other young man who killed her. Someone who was definitely mentally deranged, though no one had any idea of it. Some stranger, perhaps, whom she had met in the neighborhood. Someone who she had met by chance, who had given her a lift in a car, and then—"
599,"but you do still know and believe one thing, dont you?"
600,What do you mean exactly by believe? Are you talking from the religious point of view?
601,"I didnt mean that. I mean, there seems to be in you, or so I feel it, a very strong belief that those two loved each other, that they meant to marry, but that something happened that prevented it. Something that ended in her death, but you still really believe that they were coming to you to get married that day?"
602,"You are quite right, my dear. Yes, I cannot help still believing in two lovers who wished to get married, who were ready to take each other on for better, for worse, for richer or poorer, in sickness and in health. She loved him and she would have taken him for better or for worse. As far as she had gone, she took him for worse. It brought about her death."
603,"Im not sure, but I think Elizabeth Temple did know or was beginning to know what happened. A frightening word, she said. Love. I thought when she spoke that what she meant was that because of a love affair Verity committed suicide. Because she found out something about Michael, or because something about Michael suddenly upset her and revolted her. But it couldnt have been suicide."
604,that couldnt be so. The injuries were described very fully at the trial. You dont commit suicide by beating in your own head.
605,"Horrible! And you couldnt do that to anyone you loved even if you had to kill for love, could you? If hed killed her, he couldnt have done it that way. Strangling—perhaps, but you wouldnt beat in the face and the head that you loved."
606,"Well, she says not. I cant see anything much the matter with her. She says shes got a sore throat, she feels she might have a temperature coming on. All nonsense, I think."
607,"Oh, so youve noticed it too. Yes, theyre really getting to a stage of spooning about together. I dont much care for him anyway. One of these long-haired students, you know. Always going on demos or something like that. Why cant they say demonstration properly? I hate abbreviations. And how am I going to get along? Nobody to look after me, collect my luggage, take it in, take it out. Really. Im paying for this complete trip and everything."
608,"Well, not the last day or two. Girls dont understand that people have to have a little assistance when they get to middle age. They seem to have some absurd idea—she and the Price boy—of going to visit some mountain or some landmark. About a seven or eight mile walk there and back."
609,"Oh dear, weve got to get on board now. Oh, good-bye, Miss Marple, its nice to have met you. Im sorry youre not coming with us."
610,"but really you know, Im not so young and vigorous as you are, Mrs. Riseley-Porter, and I really feel after all the—well, shock and everything else the last few days, I really must have a complete twenty-four hours rest."
611,Im sorry to hear that Joanna is under the weather this morning.
612,"Joannas had enough of that aunt of hers, bossing her around all the time."
613,"No. Im staying on here for a couple of days. Im going to get around a bit and do a few excursions. Dont look so disapproving, Miss Marple. Youre not really as disapproving as all that, are you?"
614,"I have known such things happen in my own youth. The excuses may have been different, and I think we had less chance of getting away with things than you do now."
615,"I believe the day after tomorrow were going to have a real treat, if nothing else happens. Really its too sad, this very unfortunate accident. I must say I think myself it is an accident. I really think the Coroner was going beyond everything in his feelings about this."
616,"that nobody has come forward, if they were up on top there, pushing about rocks and boulders and things, that they havent come forward to say so."
617,Why are you staying here? Nervous exhaustion or something else?
618,"Im not particularly exhausted, though it makes a perfectly natural excuse for somebody of my age."
619,I feel really I ought to stay here and keep an eye on you.
620,theres no need to do that. There are other things you ought to be doing.
621,"One of the better ones, I believe. They do a lot of good. You send them clothes,"
622,"childrens clothes and womens clothes. Coats. Pullovers, all those sort of things."
623,"I want you to make enquiries there about a parcel which was sent from here two days ago, posted from this post office."
624,one has to say something. Im not going to do that at all. You are going to deal with the matter. Weve got to know whats inside that parcel! I have no doubt you can get means.
625,"It might possibly, most unlikely but possible, have a slip saying From Miss Anthea Bradbury-Scott—"
626,"I hadnt asked anyone to post anything. The first I saw of the parcel was when Anthea passed the garden of the Golden Boar where you and I were sitting talking, carrying it."
627,But you went to the post office and represented that the parcel was yours.
628,"which was quite untrue. But post offices are careful. And, you see, I wanted to find out where it had been sent."
629,"You wanted to find out if such a parcel had been sent, and if it had been sent by one of the Bradbury-Scotts—or especially Miss Anthea?"
630,they are only probabilities that I am exploring. One does not like to make definite assertions unless one has a little more definite knowledge.
631,Do you mean a second body connected with the particular crime that we have been considering? A crime that took place ten years ago?
632,"Im quite sure of it, as a matter of fact."
633,"Im quite sure I know where it is, but I have to have a little more time before I can tell you that."
634,A girl called Nora Broad. She disappeared from here and shes never been heard anymore of. I think her body might be in a particular place.
635,"No, no, I didnt mean that. But either you know too much—which might be dangerous … I think I am going to stay here to keep an eye on you."
636,Youve got to go to London and set certain things moving.
637,"You spoke as though you knew a good deal now, Miss Marple."
638,"Yes, but if you make sure, that may be the last thing you do make sure of! We dont want a third body. Yours."
639,"There might be danger, you know, if any of your ideas are right. Have you suspicions of any one particular person?"
640,"The people who left in the coach. Presumably youre not interested in them, since youve let them go off and youre staying here."
641,Because you said Mr. Rafiel had sent you in the coach for a particular reason and sent you on this tour for a particular reason and sent you to The Old Manor House for a particular reason. Very well then. The death of Elizabeth Temple ties up with someone in the coach. Your remaining here ties up with The Old Manor House.
642,There are connections between the two. I want someone to tell me things.
643,Yes. We were fortunate enough to be able to get a very nice double room. Really a better one than the one we have had for the last two days.
644,Perhaps you may like to come with us when we go to visit St. Martins in the Grove.
645,but I dont think today I feel quite strong enough for expeditions. Perhaps tomorrow if there is anything interesting to see.
646,"Really very kind, but Im sure—I mean, you know it was just a two-day visit. I meant originally to go off with the coach. I mean, after the two days. If it hadnt been for this very, very tragic accident but—well, I really felt I couldnt go on any longer. I thought I must have at least, well at least one nights rest."
647,But I mean it would be so much better if you came to us. Wed try and make you comfortable.
648,"I was extremely comfortable staying with you. Oh yes, I did enjoy it very much. Such a beautiful house. And all your things are so nice. You know, your china and glass and furniture. Its such a pleasure to be in a home and not a hotel."
649,he was in church yesterday at the service. Do you know him?
650,"but he did come to the Golden Boar and he came and spoke to me there. I gather he had been to the hospital and was enquiring about poor Miss Temples death. He wondered if Miss Temple had sent any message to him. I gather she was thinking of paying him a visit. But of course I told him that although I did go there in case I could do anything there was nothing that could be done except sit by poor Miss Temples bed. She was unconscious, you know. I could have done nothing to help her."
651,Or do you think there is something in that story that Mrs. Riseley-Porters niece told? About seeing someone pushing a boulder.
652,"Well, I suppose if those two said so, they must have seen it."
653,though not quite in the same terms. But perhaps thats quite natural.
654,Something about this atmosphere. We never got over it here. Never. Never since—since Verity died. Its years but it doesnt go away. A shadows here.
655,Dont you think so too? Dont you feel a shadow here?
656,"Its different for you and your sisters whove lived here and who knew the dead girl. She was, I gather, as Archdeacon Brabazon was saying—a very charming and beautiful girl."
657,"Well yes, shes always been rather unbalanced. Shes the youngest and she was rather delicate as a girl. But lately, I think, shes got definitely worse. She hasnt got any idea, I think, of the gravity of things. She has these silly fits of hysteria. Hysterical laughter at things one ought to be serious about. We dont want to—well, to send her anywhere or—you know. She ought to have treatment, I think, but I dont think she would like to go away from home. This is her home, after all. Though sometimes its—its very difficult."
658,"She talks of going to live abroad again. At Taormina, I think. She was there with her husband a lot and they were very happy. Shes been at home with us now for many years, but she seems to have this longing to get away and to travel. Sometimes I think—sometimes I think she doesnt like being in the same house as Anthea."
659,"Yes, I have heard of cases like that where these difficulties do arise."
660,"Oh no. Theres never been anything. She gets nervous fits of temper sometimes and she takes rather sudden dislikes to people. Shes very jealous, you know, over things. Very jealous of a lot of—well, fuss being made over different people. I dont know. Sometimes I think wed better sell this house and leave it altogether."
661,I think I can understand that it must be very sad for you living here with the memory of the past.
662,"Well, I dont think it ever got as far as that. I dont think he ever wanted to marry her or thought of such a thing."
663,"No. Its bad enough to know—to know that Verity died. Died in that horrible way. At any rate, other girls are safe from that boy. Life sentence he got. Hes still in prison. They wont let him out to do anything to anyone else. Though why they couldnt bring it in as some mental trouble—diminished responsibility—one of these things they use nowadays. He ought to have gone to Broadmoor. Im sure he wasnt responsible for anything that he did."
664,"but surely you cant think that—who on earth would want to roll a boulder down, do that sort of thing? I suppose there are always hooligans about. You know, some young foreigners or students. I really wonder, you know, whether—well—"
665,you wondered if that someone was one of our fellow travellers.
666,"we cant help—well, thinking about that sort of thing. I mean, there must be some explanation. If the police seem sure it wasnt an accident, well then it must have been done by somebody and—well, I mean, Miss Temple was a stranger to this place here. It doesnt seem as if anyone could have done it—anyone local I mean. So it really comes back to—well, I mean, to all of us who were in the coach, doesnt it?"
667,"Oh, I dont know. She might have gone peculiar or something."
668,"It seems to me that—well, the only people that could be … Oh dear, this is so difficult to say. But I mean there are two people who just spring into ones mind as possibilities logically. I mean, I dont think that its really so at all because Im sure theyre both very nice people, but I mean theres nobody else really logically who could be suspected, should I say."
669,"Well, I suppose—one does hear of young people doing very extraordinary things nowadays,"
670,"You know, putting things in horses eyes, smashing Legation windows and attacking people. Throwing stones, at people, and its usually being done by somebody young, isnt it? And they were the only young people, werent they?"
671,You mean Emlyn Price and Joanna might have rolled over that boulder?
672,"Well, theyre the only sort of obvious people, arent they?"
673,"Oh, I should never have thought of that. But I see—yes, I just see that there could be something in what you say. Of course, I dont know what those two were like. I havent been travelling with them."
674,"After all, if youre going to do what may result in murder, youd have to be rather capable so as to manage not to be seen or anything."
675,"we must be going back to the Golden Boar now. Are you coming with us, Miss Marple?"
676,I suppose you dont know. Ive forgotten to tell you. Miss Bradbury-Scott very kindly asked me to come back and stay another night—or two nights—here.
677,"I think it is really quite natural. They have a rather exact plan, I imagine."
678,All I wonder is who wanted to murder her? I should think probably some pupil of hers at the school who always hated her and had it in for her.
679,Do you think hate can last as long as that?
680,"Oh, I should think so. I should think you could hate anyone for years."
681,"I think hate would die out. You could try and keep it up artificially, but I think you would fail. Its not as strong a force as love,"
682,"Anyway, they were walking along the bottom path, werent they? You saw them there, didnt you?"
683,"I enjoyed it very much. Tomorrow morning I would like to go out and look again at that mass of white flowers coming into bloom at the end of the garden near that raised up mound. It was just beginning to come out the other day. It must be a mass of bloom now. I shall always remember that as part of my visit here, you know."
684,"Oh, do forgive me, Miss Marple, but really, do you know, I shouldnt drink that if I were you. Coffee, I mean, at this time of night. You wont sleep properly."
685,"Yes, but this is very strong, good coffee. I should advise you not to drink it."
686,"Perhaps you are right. You know something, I gather, about diet."
687,"it was my sleeve. Its rather a floating sleeve. Perhaps you would like some hot milk, if you are afraid to take coffee?"
688,"A glass of hot milk when I go to bed would be very soothing indeed, and always gives one a good night."
689,"I agree with Clotilde that those two dont seem real, if you know what I mean,"
690,"I do rather agree with you. They dont seem very real. I have wondered about them a good deal. Wondered, I mean, why they came on this tour and if they were really enjoying it. And what was their reason for coming."
691,And have you discovered the answers to all those things?
692,I dont think I should have enjoyed much more of it.
693,"I have everything I want. I have my little night bag here, you see, so I need not do anymore unpacking. Thank you,"
694,"Well, we couldnt do much less, having had Mr. Rafiels letter. He was a very thoughtful man."
695,"the kind of man who—well, thinks of everything. A good brain, I should think."
696,"Financially and otherwise, he thought of a lot of things,"
697,"Oh well, I shall be glad to get to bed. Good night, Miss Bradbury-Scott."
698,"I did not think it would be very good for me,"
699,I think youve known all the evening. Perhaps before that.
700,"Even if you brought it me, I should not drink it."
701,"I really cannot understand the point of what youre saying. Really,"
702,"You are a very well educated woman. Nemesis is long delayed sometimes, but it comes in the end."
703,Of course I loved her. I was devoted to her. And she loved me.
704,What you say is quite true. I shant deny it. It doesnt matter if I do or do not deny it.
705,Do you know at all—can you imagine—how I have suffered?
706,I can imagine it. Ive always been able to imagine things.
707,"Did you imagine the agony, the agony of thinking, of knowing you are going to lose the thing you love best in the world. And I was losing it to a miserable, depraved delinquent. A man unworthy of my beautiful, splendid girl. I had to stop it. I had to—I had to."
708,"Sooner than let the girl go, you killed her. Because you loved her, you killed her."
709,"Do you think I could ever do a thing like that? Do you think I could strangle the girl I loved? Do you think I could bash her face in, crush her head to a pulp? Nothing but a vicious, depraved man would do a thing like that."
710,you wouldnt do that. You loved her and you would not be able to do that.
711,You fool! You crazy old fool! Do you think you are ever going to get away to tell this story?
712,"Im not quite sure of it. You are a strong woman, a great deal stronger than I am."
713,"You know one doesnt stop at one murder. I have noticed that in the course of my life and in what I have observed of crime. You killed two girls, didnt you? You killed the girl you loved and you killed a different girl."
714,"I killed a silly little tramp, an adolescent tart. Nora Broad. How did you know about her?"
715,"What do you mean, you miserable, shrivelled up old woman?"
716,Im an elderly pussy and I have very little strength in my arms or my legs. Very little strength anywhere. But I am in my own way an emissary of justice.
717,And wholl stop me from putting an end to you?
718,Mr. Rafiel has done me very proud! as one used to say.
719,that those two women were private agents accompanying you for your protection?
720,"That would have been quite the wrong thing to do,"
721,"I wanted Clotilde Bradbury-Scott to come in. I wanted to see what she would say or do. I thought it was almost certain that she would come in when sufficient time had elapsed, to make sure that I had drunk the milk, and was in an unconscious sleep from which presumably I would not have woken up again."
722,"No. It was a complete surprise when she came out of that suddenly. I suppose,"
723,I suppose she slipped in there just when I had gone down the passage to the—er—to the bathroom.
724,"I thought they would be at hand somewhere after theyd given me the whistle. I do not think it was a difficult house to which to gain access, there were no shuttered windows or burglar alarms or anything of that kind. One of them came back on the pretext of having left a handbag and a scarf. Between them they probably managed to leave a window unfastened, and I should imagine they came back into the house almost as soon as they left it, while the inhabitants inside were going up to bed."
725,One cannot go through life without attracting certain risks if they are necessary.
726,"Your tip about the parcel dispatched to that charity, by the way, was entirely successful. It contained a brand new brightly coloured mans polo-necked jumper in scarlet and black checks. Most noticeable. What made you think of that?"
727,When did you first begin to discover what had happened ten years ago?
728,"Ah, you have remembered that. No, I did not think there was any definite atmosphere of evil. I was not told who my contact was there, but she made herself known to me."
729,"Yes. I had no idea then of his existence. But from then on I felt that the chief characters—the chief actors—in the drama, whichever way you like to put it, were not on the tour. They were not members of the coach party. I hesitated just for a short time, hesitated over some particular persons. I hesitated, considering Joanna Crawford and Emlyn Price."
730,"Because youth is so often associated with suicide, with violence, with intense jealousy and tragic love. A man kills his girl—it happens. Yes, my mind went to them but it did not seem to me there was any association there. No shadow of evil, of despair, of misery. I used the idea of them later as a kind of false pointer when we were drinking sherry at The Old Manor House that last evening. I pointed out how they could be the most easy suspects in the death of Elizabeth Temple. When I see them again,"
731,I shall apologize to them for having used them as useful characters to distract attention from my real ideas.
732,And the next thing was the death of Elizabeth Temple?
733,"Actually the next thing was my arrival at The Old Manor House. The kindness of my reception and taking up my stay there under their hospitable roof. That again had been arranged by Mr. Rafiel. So I knew that I must go there, but not for what reason I was to go there. It might be merely a place where more information would come to me to lead me onwards in my quest. I am sorry,"
734,I am talking at much too great a length. I really must not inflict on you all that I thought and….
735,You may not know it but what you are telling me is particularly interesting to me. It ties up with so much I have known and seen in the work I do. Go on giving me what you felt.
736,"It wasnt really, you know, logical deduction. It was based on a kind of emotional reaction or susceptibility to—well, I can only call it atmosphere."
737,Malignant evil is like cancer—a malignant tumour. It brings suffering.
738,"I suppose you have been told what happened that night,"
739,You sound sorrier for her than you were for the girl who died.
740,"It will take a little getting used to, I expect,"
741,"Its been very kind of you, Im sure, to take so much trouble."
