number,quote
467,"But when one gets old one has a longing for home. For years Ive
     been dreaming of the bright green fields and the hedges of England. At last I determined to see them before I died. I saved enough to
     bring me across, and then I came here where the soldiers are, for I
     know their ways and how to amuse them and so earn enough to keep me."
468,"I have
     already heard of your meeting with Mrs. Barclay, and your mutual
     recognition. You then, as I understand, followed her home and saw
     through the window an altercation between her husband and her, in
     which she doubtless cast his conduct to you in his teeth. Your own
     feelings overcame you, and you ran across the lawn and broke in upon
     them."
469,We were in time to overtake the major before he reached the corner.
470,"I was weary of our little sitting-room and gladly acquiesced. For
     three hours we strolled about together, watching the ever-changing
     kaleidoscope of life as it ebbs and flows through Fleet Street and
     the Strand. His characteristic talk, with its keen observance of
     detail and subtle power of inference held me amused and enthralled. It was ten oclock before we reached Baker Street again. A brougham
     was waiting at our door."
471,"I am sure I am very much
     obliged to you for coming round. No one ever needed your advice more
     than I do. I suppose that Dr. Trevelyan has told you of this most
     unwarrantable intrusion into my rooms."
472,"Who are these two men Mr. Blessington, and
     why do they wish to molest you?"
473,"I cannot possibly advise you if you try to deceive me,"
474,"you wont think me an
     intruder, I am sure. Have you heard of the events which led up to
     this affair?"
475,"I should say that he has been dead about three hours, judging by the
     rigidity of the muscles,"
476,"Found a screw-driver and some screws on the wash-hand stand. Seems
     to have smoked heavily during the night, too. Here are four
     cigar-ends that I picked out of the fireplace."
477,"He was morbidly nervous of fire, and always kept this
     beside him, so that he might escape by the window in case the stairs
     were burning."
478,"Yes,
     the actual facts are very plain, and I shall be surprised if by the
     afternoon I cannot give you the reasons for them as well. I will take
     this photograph of Blessington, which I see upon the mantelpiece, as
     it may help me in my inquiries."
479,"Oh, there can be no doubt as to the sequence of events,"
480,"There were three of them in it: the young man, the old man,
     and a third, to whose identity I have no clue. The first two, I need
     hardly remark, are the same who masqueraded as the Russian count and
     his son, so we can give a very full description of them. They were
     admitted by a confederate inside the house. If I might offer you a
     word of advice, Inspector, it would be to arrest the page, who, as I
     understand, has only recently come into your service, Doctor."
481,said the inspector. But Trevelyan and I looked at each other in bewilderment.
482,
483,"Send the boy for a four-wheeler,
     and we shall be off at once."
484,"I
     only know that he drove away with the gentleman in a carriage."
485,"Oh, no, sir. He was a little gentleman, with glasses, thin in the
     face, but very pleasant in his ways, for he was laughing all the time
     that he was talking."
486,"A carriage heavily loaded with luggage has passed out during the
     last hour."
487,"Percy has been inquiring for you all morning. Ah, poor old
     chap, he clings to any straw! His father and his mother asked me to
     see you, for the mere mention of the subject is very painful to
     them."
488,"I perceive that you
     are not yourself a member of the family."
489,My uncles voice is always remarkably low. I hardly spoke at all.
490,"I did exactly what he indicated, and waited until the other clerks
     had departed. One of them in my room, Charles Gorot, had some arrears
     of work to make up, so I left him there and went out to dine. When I
     returned he was gone. I was anxious to hurry my work, for I knew that
     Joseph--the Mr. Harrison whom you saw just now--was in town, and that
     he would travel down to Woking by the eleven-oclock train, and I
     wanted if possible to catch it."
491,"It is of the utmost importance that you should notice this point. I
     went down the stairs and into the hall, where I found the
     commissionaire fast asleep in his box, with the kettle boiling
     furiously upon the spirit-lamp. I took off the kettle and blew out
     the lamp, for the water was spurting over the floor. Then I put out
     my hand and was about to shake the man, who was still sleeping
     soundly, when a bell over his head rang loudly, and he woke with a
     start."
492,"I think, Watson, we cannot do better. Do not allow yourself to
     indulge in false hopes, Mr. Phelps. The affair is a very tangled
     one."
493,"He was cold, but not harsh. I dare say my severe illness prevented
     him from being that. He repeated that the matter was of the utmost
     importance, and added that no steps would be taken about my
     future--by which he means, of course, my dismissal--until my health
     was restored and I had an opportunity of repairing my misfortune."
494,"Come,
     Watson, for we have a good days work before us in town."
495,"Oh, if you find your own cases more interesting than mine--"
496,"I was going to say that my practice could get along very well for a
     day or two, since it is the slackest time in the year."
497,"You are ready enough to use all the information that the police can
     lay at your disposal, and then you try to finish the case yourself
     and bring discredit on them."
498,"out of my last fifty-three cases my
     name has only appeared in four, and the police have had all the
     credit in forty-nine. I dont blame you for not knowing this, for you
     are young and inexperienced, but if you wish to get on in your new
     duties you will work with me and not against me."
499,"And, of course, I cannot pretend to be ignorant of the object of
     your visit. There has only been one occurrence in these offices which
     could call for your attention. In whose interest are you acting, may
     I ask?"
500,"Ah, my unfortunate nephew! You can understand that our kinship makes
     it the more impossible for me to screen him in any way. I fear that
     the incident must have a very prejudicial effect upon his career."
501,"There is another very important
     point which I wish to discuss with you,"
502,"If he waits a little longer he will get no price at all. The treaty
     will cease to be secret in a few months."
503,"Of course, it is a possible
     supposition that the thief has had a sudden illness--"
504,"And now, Lord
     Holdhurst, we have already taken up too much of your valuable time,
     and we shall wish you good-day."
505,"But he has a struggle to keep up his position. He is far from rich
     and has many calls. You noticed, of course, that his boots had been
     re-soled? Now, Watson, I wont detain you from your legitimate work
     any longer. I shall do nothing more to-day, unless I have an answer
     to my cab advertisement. But I should be extremely obliged to you if
     you would come down with me to Woking to-morrow, by the same train
     which we took yesterday."
506,"I have
     seen Forbes, and I have seen your uncle, and I have set one or two
     trains of inquiry upon foot which may lead to something."
507,"that I begin to believe that I am the
     unconscious centre of some monstrous conspiracy, and that my life is
     aimed at as well as my honor?"
508,"It sounds incredible, for I have not, as far as I know, an enemy in
     the world. Yet from last nights experience I can come to no other
     conclusion."
509,"said Phelps, smiling, though it was
     evident that his adventure had somewhat shaken him."
510,"Percy Phelps was walking very slowly, leaning upon the arm of his
     future brother-in-law."
511,"cried Phelps, as we began to move from the platform."
512,"The table was all laid, and just as I was about to ring Mrs. Hudson
     entered with the tea and coffee."
513,"Phelps raised the cover, and as he did so he uttered a scream, and
     sat there staring with a face as white as the plate upon which he
     looked. Across the centre of it was lying a little cylinder of
     blue-gray paper. He caught it up, devoured it with his eyes, and then
     danced madly about the room, passing it to his bosom and shrieking
     out in his delight. Then he fell back into an arm-chair so limp and
     exhausted with his own emotions that we had to pour brandy down his
     throat to keep him from fainting."
514,"You crossed my path on the 4th of January, said he. On the 23d
     you incommoded me; by the middle of February I was seriously
     inconvenienced by you; at the end of March I was absolutely hampered
     in my plans; and now, at the close of April, I find myself placed in
     such a position through your continual persecution that I am in
     positive danger of losing my liberty. The situation is becoming an
     impossible one."
515,"With all our precautions, you see that we have cut it rather fine,"
516,"There are limits, you see, to our friends
     intelligence. It would have been a coup-de-maître had he deduced
     what I would deduce and acted accordingly."
517,"I owe you a
     thousand apologies. I had no idea that you would be so affected."
518,"Is it really you? Can it indeed be that you are
     alive? Is it possible that you succeeded in climbing out of that
     awful abyss?"
519,"Yes, Mr. I took the job myself. Its good to see you back in
     London, sir."
520,"journeys
     end in lovers meetings, as the old play says. I dont think I have
     had the pleasure of seeing you since you favoured me with those
     attentions as I lay on the ledge above the Reichenbach Fall."
521,"This, gentlemen, is
     Colonel Sebastian Moran, once of Her Majestys Indian Army, and the
     best heavy game shot that our Eastern Empire has ever produced. I
     believe I am correct, Colonel, in saying that your bag of tigers
     still remains unrivalled?"
522,"I wonder that my very simple stratagem could deceive so old a
     shikari,"
523,"It must be very familiar to you. Have you not
     tethered a young kid under a tree, lain above it with your rifle, and
     waited for the bait to bring up your tiger? This empty house is my
     tree and you are my tiger. You have possibly had other guns in
     reserve in case there should be several tigers, or in the unlikely
     supposition of your own aim failing you. These,"
524,"I confess that you had one small surprise for me,"
525,"I
     did not anticipate that you would yourself make use of this empty
     house and this convenient front window. I had imagined you as
     operating from the street, where my friend Lestrade and his merry men
     were awaiting you. With that exception all has gone as I expected."
526,"noiseless and of
     tremendous power. I knew Von Herder, the blind German mechanic, who
     constructed it to the order of the late Professor Moriarty. For years
     I have been aware of its existence, though I have never before had
     the opportunity of handling it. I commend it very specially to your
     attention, Lestrade, and also the bullets which fit it."
527,"I went to it on my knees, sir, just as you told me."
528,"Excellent. You carried the thing out very well. Did you observe
     where the bullet went?"
529,"He wrung his hands in an agony of
     apprehension, and swayed backwards and forwards in his chair. I looked with interest upon this man, who was accused of being the
     perpetrator of a crime of violence. He was flaxen-haired and handsome
     in a washed-out negative fashion, with frightened blue eyes and a
     clean-shaven face, with a weak, sensitive mouth. His age may have
     been about twenty-seven; his dress and bearing that of a gentleman. From the pocket of his light summer overcoat protruded the bundle of
     endorsed papers which proclaimed his profession."
530,"Half an hour more or less can
     make no difference to you, and the gentleman was about to give us an
     account of this very interesting affair, which might aid us in
     clearing it up."
531,"And yet it may be premature to abandon the
     case. After all, important fresh evidence is a two-edged thing, and
     may possibly cut in a very different direction to that which Lestrade
     imagines. Take your breakfast, Watson, and we will go out together
     and see what we can do. I feel as if I shall need your company and
     your moral support to-day."
532,"You certainly have the air of something unusual having occurred,"
533,"You dont like being beaten any more than the rest of us do,"
534,I will do my best. How many constables have you?
535,"May I ask if they are all large,
     able-bodied men with powerful voices?"
536,"Perhaps I can help you to see that and one or two other things as
     well,"
537,"In the outhouse you will find a considerable quantity of straw,"
538,"I will ask you to carry in two bundles of it. I think
     it will be of the greatest assistance in producing the witness whom I
     require. Thank you very much. I believe you have some matches in your
     pocket, Watson. Now, Mr. Lestrade, I will ask you all to accompany me
     to the top landing."
539,"If you know anything, you can surely say it
     without all this tomfoolery."
540,"Watson, a bucket of water over the
     straw. That will do! Lestrade, allow me to present you with your
     principal missing witness, Mr. Jonas Oldacre."
541,"He was able to fix up his own little hiding-place without any
     confederate--save, of course, that precious housekeeper of his, whom
     I should lose no time in adding to your bag, Lestrade."
542,"And youll probably find that your creditors will impound the
     banking account of Mr. Cornelius,"
543,"They told
     me that you were fond of queer mysteries, and I dont think you can
     find a queerer one than that. I sent the paper on ahead so that you
     might have time to study it before I came."
544,"At first
     sight it would appear to be some childish prank. It consists of a
     number of absurd little figures dancing across the paper upon which
     they are drawn. Why should you attribute any importance to so
     grotesque an object?"
545,"We had not long to wait, for our Norfolk squire came straight from
     the station as fast as a hansom could bring him. He was looking
     worried and depressed, with tired eyes and a lined forehead."
546,"He unfolded a paper and laid it upon the
     table. Here is a copy of the hieroglyphics:--

     [ Picture: Picture of a few dancing men ]"
547,"Again he produced a paper. The new dance was in this form:--

     [ Picture: Picture of five dancing men figures ]"
548,"It was a ladys hand-bag which stood upon the study table--a trim
     little hand-bag of crocodile-skin and silver. There were twenty fifty-pound notes of the
     Bank of England, held together by an india-rubber band--nothing else."
549,"He took from his pocket the various slips of the dancing men. With
     these in front of him he worked for some time at the study-table. Finally he handed a note to the boy, with directions to put it into
     the hands of the person to whom it was addressed, and especially to
     answer no questions of any sort which might be put to him. I saw the
     outside of the note, addressed in straggling, irregular characters,
     very unlike Holmess usual precise hand. It was consigned to Mr. Abe
     Slaney, Elriges Farm, East Ruston, Norfolk."
550,"A man was striding up the path which led to the door. He was a tall,
     handsome, swarthy fellow, clad in a suit of grey flannel, with a
     Panama hat, a bristling black beard, and a great, aggressive hooked
     nose, and flourishing a cane as he walked. He swaggered up the path
     as if the place belonged to him, and we heard his loud, confident
     peal at the bell."
551,"you will
     find that it simply means Come here at once. I was convinced that
     it was an invitation which he would not refuse, since he could never
     imagine that it could come from anyone but the lady. And so, my dear
     Watson, we have ended by turning the dancing men to good when they
     have so often been the agents of evil, and I think that I have
     fulfilled my promise of giving you something unusual for your
     note-book. Three-forty is our train, and I fancy we should be back in
     Baker Street for dinner."
552,"Mr. Woodley seemed to me to be a most odious person. He was for ever
     making eyes at me--a coarse, puffy-faced, red-moustached young man,
     with his hair plastered down on each side of his forehead. I thought
     that he was perfectly hateful--and I was sure that Cyril would not
     wish me to know such a person."
553,"said he. It was short and concise:

     The old man is dead."
554,"said I, with
     my finger on the thready pulse, where the stream of life trickled
     thin and small."
555,"The greatest and perhaps the wealthiest. I am aware, Mr. I may tell you, however,
     that his Grace has already intimated that a cheque for five thousand
     pounds will be handed over to the person who can tell him where his
     son is, and another thousand to him who can name the man, or men, who
     have taken him."
556,"Watson, I think that we shall
     accompany Dr. Huxtable back to the North of England. And now, Dr. Huxtable, when you have consumed that milk you will kindly tell me
     what has happened, when it happened, how it happened, and, finally,
     what Dr. Thorneycroft Huxtable, of the Priory School, near Mackleton,
     has to do with the matter, and why he comes three days after an
     event--the state of your chin gives the date--to ask for my humble
     services."
557,"A good cyclist does not need
     a high road. The moor is intersected with paths and the moon was at
     the full. Halloa! what is this?"
558,"They shuffled and lied--said that they found it on the moor on
     Tuesday morning. They know where he is, the rascals! Thank goodness,
     they are all safe under lock and key. Either the fear of the law or
     the Dukes purse will certainly get out of them all that they know."
559,"There is another morass down yonder and a
     narrow neck between. Halloa! halloa! halloa! what have we here?"
560,"that the rider is now undoubtedly
     forcing the pace? There can be no doubt of it. Look at this
     impression, where you get both tyres clear. The one is as deep as the
     other. That can only mean that the rider is throwing his weight on to
     the handle-bar, as a man does when he is sprinting. By Jove! he has
     had a fall."
561,"Bad! Stand clear, Watson! Not an unnecessary
     footstep! What do I read here? He fell wounded, he stood up, he
     remounted, he proceeded. But there is no other track. Cattle on this
     side path. He was surely not gored by a bull? Impossible! But I see
     no traces of anyone else. We must push on, Watson. Surely with stains
     as well as the track to guide us he cannot escape us now."
562,"A most illuminating remark. It is impossible
     as I state it, and therefore I must in some respect have stated it
     wrong. Yet you saw for yourself. Can you suggest any fallacy?"
563,"Who are you, and how do you get my name so pat?"
564,"for
     I was his head coachman once, and cruel bad he treated me. It was him
     that sacked me without a character on the word of a lying
     corn-chandler. But Im glad to hear that the young lord was heard of
     in Liverpool, and Ill help you to take the news to the Hall."
565,"Well have some food first. Then you can
     bring round the bicycle."
566,"I tell you, man, that I havent got one. Ill let you have two
     horses as far as the Hall."
567,"well talk about it when weve had
     something to eat."
568,"one might think that
     you were afraid of our finding something out."
569,"But
     look here, mister, I dont care for folk poking about my place
     without my leave, so the sooner you pay your score and get out of
     this the better I shall be pleased."
570,"We have been
     having a look at your horses, but I think Ill walk after all. Its
     not far, I believe."
571,"It seems to be a curious class of custom that is done by the
     Fighting Cock,"
572,"Quite so. These are what one may call the private guests. Now, what
     in the world is Mr. James Wilder doing in that den at this hour of
     night, and who is the companion who comes to meet him there? Come,
     Watson, we must really take a risk and try to investigate this a
     little more closely."
573,"At least, we may take counsel how far we can
     minimize this hideous scandal."
574,"I think, your Grace, that this can only be
     done by absolute and complete frankness between us. I am disposed to
     help your Grace to the best of my ability; but in order to do so I
     must understand to the last detail how the matter stands. I realize
     that your words applied to Mr. James Wilder, and that he is not the
     murderer."
575,Without a word the Duke pressed the electric bell. A servant entered.
576,"That also I have arranged, Mr. I wrote to the Duchess this
     morning."
577,"I think that my friend and I
     can congratulate ourselves upon several most happy results from our
     little visit to the North. There is one other small point upon which
     I desire some light. This fellow Hayes had shod his horses with shoes
     which counterfeited the tracks of cows. Was it from Mr. Wilder that
     he learned so extraordinary a device?"
578,"You dont mean to say that you
     have been walking about London with that thing?"
579,"and then came several sheets of numbers. Another
     heading was Argentine, another Costa Rica, and another San Paulo,
     each with pages of signs and figures after it."
580,"Sharp at the hour named Inspector Stanley Hopkins appeared, and we
     sat down together to the excellent breakfast which Mrs. Hudson had
     prepared. The young detective was in high spirits at his success."
581,"said he. There had been some talking in gruff voices outside, and now Mrs. Hudson opened the door to say that there were three men inquiring for
     Captain Basil."
582,"The second man was a long, dried-up creature, with lank hair and
     sallow cheeks. His name was Hugh Pattins. He also received his
     dismissal, his half-sovereign, and the order to wait. The third applicant was a man of remarkable appearance. A fierce
     bull-dog face was framed in a tangle of hair and beard, and two bold
     dark eyes gleamed behind the cover of thick, tufted, overhung
     eyebrows. He saluted and stood sailor-fashion, turning his cap round
     in his hands."
583,The seaman lurched across the room and took up the pen.
584,"Milverton had glided as quick as a rat to the side of the room, and
     stood with his back against the wall."
585,"I had a catching of the breath, and my skin went cold at the words,
     which were slowly uttered in a tone of concentrated resolution. As a
     flash of lightning in the night shows up in an instant every detail
     of a wide landscape, so at one glance I seemed to see every possible
     result of such an action--the detection, the capture, the honoured
     career ending in irreparable failure and disgrace, my friend himself
     lying at the mercy of the odious Milverton."
586,"In Oxford Street we picked up a
     hansom and drove to an address in Hampstead. Here we paid off our
     cab, and with our great-coats buttoned up, for it was bitterly cold
     and the wind seemed to blow through us, we walked along the edge of
     the Heath."
587,"It was evidently taken by a snap-shot from a small camera. It
     represented an alert, sharp-featured simian man with thick eyebrows,
     and a very peculiar projection of the lower part of the face like the
     muzzle of a baboon."
588,"As we left the room we heard his pen travelling shrilly over the
     foolscap. The spot where the fragments of the bust had been found was only a
     few hundred yards away. For the first time our eyes rested upon this
     presentment of the great Emperor, which seemed to raise such frantic
     and destructive hatred in the mind of the unknown. It lay scattered
     in splintered shards upon the grass. I was convinced from his intent face and
     his purposeful manner that at last he was upon a clue."
589,"Hardings evidence, and I
     could see that he was thoroughly satisfied by the turn which affairs
     were taking. He made no remark, however, save that, unless we
     hurried, we should be late for our appointment with Lestrade. Sure
     enough, when we reached Baker Street the detective was already there,
     and we found him pacing up and down in a fever of impatience. His
     look of importance showed that his days work had not been in vain."
590,"He opened his bag, and
     at last we saw placed upon our table a complete specimen of that bust
     which we had already seen more than once in fragments."
591,"Ive seen you handle a good many cases, Mr. Were not jealous of you at Scotland Yard. No, sir, we are very
     proud of you, and if you come down to-morrow theres not a man, from
     the oldest inspector to the youngest constable, who wouldnt be glad
     to shake you by the hand."
592,"I shall be happy to look into it and to give you such advice as I
     can,"
593,"The case is
     not entirely devoid of interest. Had anyone visited you in your room
     after the papers came to you?"
594,"let us go round. Not one of your cases,
     Watson--mental, not physical. All right; come if you want to. Now,
     Mr. Soames--at your disposal!"
595,"He must have entered through the door. There is no opening except
     the one pane,"
596,"Lattice-paned, lead framework, three separate windows, one swinging
     on hinge and large enough to admit a man."
597,"Exactly. And it looks out on an angle of the courtyard so as to be
     partly invisible. The man might have effected his entrance there,
     left traces as he passed through the bedroom, and, finally, finding
     the door open have escaped that way."
598,"I understand you to say that there
     are three students who use this stair and are in the habit of passing
     your door?"
599,"Was it not very extraordinary that you should do this on the very
     day when there were these papers inside?"
600,"Oh, I would not venture to say, sir. I dont believe there is any
     gentleman in this University who is capable of profiting by such an
     action. No, sir, Ill not believe it."
601,"Oh, one more word. You have
     not mentioned to any of the three gentlemen whom you attend that
     anything is amiss?"
602,"I should like to have a peep at each of them,"
603,"This set of rooms is
     quite the oldest in the college, and it is not unusual for visitors
     to go over them. Come along, and I will personally conduct you."
604,"Really, Mr. He is taller than the
     Indian, not so tall as Gilchrist. I suppose five foot six would be
     about it."
605,"Quite a little parlour game--sort of
     three-card trick, is it not? There are your three men. It must be one
     of them. You take your choice. Which is yours?"
606,"Now, Bannister, will
     you please tell us the truth about yesterdays incident?"
607,"I frankly admit
     that I am unable to prove it. But it seems probable enough, since the
     moment that Mr. Soamess back was turned you released the man who was
     hiding in that bedroom."
608,"Now, Mr. Gilchrist, we are all
     quite alone here, and no one need ever know one word of what passes
     between us. We can be perfectly frank with each other. We want to
     know, Mr. Gilchrist, how you, an honourable man, ever came to commit
     such an action as that of yesterday?"
609,"No, no, Mr. Gilchrist, sir; I never said a word--never one word!"
610,"Now, sir, you must see that
     after Bannisters words your position is hopeless, and that your only
     chance lies in a frank confession."
611,"it is human to err, and at least
     no one can accuse you of being a callous criminal. Perhaps it would
     be easier for you if I were to tell Mr. Soames what occurred, and you
     can check me where I am wrong. Shall I do so? Well, well, dont
     trouble to answer. Listen, and see that I do you no injustice."
612,"When the light of the hall lamp fell upon our midnight visitor I had
     no difficulty in recognising him."
613,"Well, let us hear about it. What sort of job did you
     make of it?"
614,"I come now to the body of the young man. It was found near the
     bureau, and just to the left of it, as marked upon that chart. The
     stab was on the right side of the neck and from behind forwards, so
     that it is almost impossible that it could have been self-inflicted."
615,"Exactly. The idea crossed my mind. But we found the knife some feet
     away from the body, so that seems impossible. Then, of course, there
     are the mans own dying words. And, finally, there was this very
     important piece of evidence which was found clasped in the dead mans
     right hand."
616,"I can follow each of your arguments. I confess,
     however, that I am unable to understand how you arrive at the double
     visit to the optician."
617,"that the clips are lined with tiny
     bands of cork to soften the pressure upon the nose. One of these is
     discoloured and worn to some slight extent, but the other is new. Evidently one has fallen off and been replaced. I should judge that
     the older of them has not been there more than a few months. They
     exactly correspond, so I gather that the lady went back to the same
     establishment for the second."
618,"This side, sir. This narrow margin of grass between the path and the
     flower-bed. I cant see the traces now, but they were clear to me
     then."
619,"Our lady must have picked her steps carefully, must
     she not, since on the one side she would leave a track on the path,
     and on the other an even clearer one on the soft bed?"
620,"That is my
     magnum opus--the pile of papers on the side table yonder. It is my
     analysis of the documents found in the Coptic monasteries of Syria
     and Egypt, a work which will cut deep at the very foundations of
     revealed religion. With my enfeebled health I do not know whether I
     shall ever be able to complete it now that my assistant has been
     taken from me. Dear me, Mr."
621,"Well, well, you may see for yourself. If not, theres no harm done. Of course, we always have the optician clue to fall back upon, but I
     take a short cut when I can get it. Ah, here is the good Mrs. Marker! Let us enjoy five minutes of instructive conversation with her."
622,"Yes, Mr. He does smoke something
     terrible. All day and sometimes all night, sir. Ive seen that room
     of a morning--well, sir, youd have thought it was a London fog. Poor
     young Mr. Smith, he was a smoker also, but not as bad as the
     Professor. His health--well, I dont know that its better nor worse
     for the smoking."
623,"Amazement and fear were stamped upon his expressive features. Now,
     with an effort, he shrugged his shoulders and burst into insincere
     laughter."
624,"Young Overtons face assumed the bothered look of the man who is more
     accustomed to using his muscles than his wits; but by degrees, with
     many repetitions and obscurities which I may omit from his narrative,
     he laid his strange story before us."
625,"Then they had hurried off in the manner described. It was
     just half-past ten by the hall clock."
626,"He tore off a strip of the blotting-paper and turned towards us the
     following hieroglyphic:

     [ Picture: Several unreadable scrawls on paper ]

     Cyril Overton was much excited."
627,"Even in his chastened frame of mind the noble miser could give us no
     information which could help us, for he knew little of the private
     life of his nephew. We had shaken off Lord Mount-James, and Overton
     had gone to consult with the other members of his team over the
     misfortune which had befallen them. There was a telegraph-office at a short distance from the hotel. We
     halted outside it."
628,"Personally I am in agreement with Dr. Armstrong, and
     football does not come within my horizon. Early to bed to-night,
     Watson, for I foresee that to-morrow may be an eventful day."
629,"A threadbare and venerable device, but useful upon occasion. I
     walked into the doctors yard this morning and shot my syringe full
     of aniseed over the hind wheel. A draghound will follow aniseed from
     here to John o Groats, and our friend Armstrong would have to drive
     through the Cam before he would shake Pompey off his trail. Oh, the
     cunning rascal! This is how he gave me the slip the other night."
630,"No wonder that my inquiries among those villages led to nothing. The
     doctor has certainly played the game for all it is worth, and one
     would like to know the reason for such elaborate deception. This
     should be the village of Trumpington to the right of us. And, by
     Jove! here is the brougham coming round the corner. Quick, Watson,
     quick, or we are done!"
631,That settles it. We are bound to see what it means before he comes.
632,"I will not cause you
     any unnecessary trouble, Lady Brackenstall, and my whole desire is to
     make things easy for you, for I am convinced that you are a
     much-tried woman. If you will treat me as a friend and trust me you
     may find that I will justify your trust."
633,"I got your telegram, and I came at the hour you said. I heard that
     you had been down to the office. There was no getting away from you. Lets hear the worst. What are you going to do with me? Arrest me? Speak out, man! You cant sit there and play with me like a cat with
     a mouse."
634,"Bite on that, Captain Croker, and
     dont let your nerves run away with you. I should not sit here
     smoking with you if I thought that you were a common criminal, you
     may be sure of that. Be frank with me, and we may do some good. Play
     tricks with me, and Ill crush you."
635,"Mr. There is a seal of red wax stamped with a crouching lion. It is
     addressed in large, bold handwriting to--"
636,"that, interesting and indeed essential
     as these details are, my inquiries must go more to the root of
     things. What was the letter?"
637,"It was just growing dusk at the time. They were lighting the lamps
     as I came back with the brandy."
638,"Come, Watson, I think that we have more
     important work elsewhere."
639,"this is surely most unfair and ungenerous upon your
     part. I desired, as I have explained, to keep my visit to you a
     secret, lest my husband should think that I was intruding into his
     affairs. And yet you compromise me by coming here and so showing that
     there are business relations between us."
640,"He will be home, sir, at a quarter to one."
641,"we have still ten minutes. I am going far to screen you, Lady Hilda. In return you will spend
     the time in telling me frankly the real meaning of this extraordinary
     affair."
642,"Oh, Mr. There is no woman in all London who loves her husband as I
     do, and yet if he knew how I have acted--how I have been compelled to
     act--he would never forgive me. For his own honour stands so high
     that he could not forget or pardon a lapse in another. Help me, Mr. My happiness, his happiness, our very lives are at stake!"
643,"I have inquired at
     every point where it might be, and I am sure that there is no danger
     to be apprehended."
644,"There is more in this than meets the eye. How
     came the letter back in the box?"
645,"I was about to say, as he is unknown to the public."
646,"Dear me, this is very disappointing! I fear, Watson, that all our
     expectations come to nothing. I trust that the man Porlock will come
     to no harm."
647,"I will go no further in this matter. It is too dangerous--he
     suspects me. I can see that he suspects me. He came to me quite
     unexpectedly after I had actually addressed this envelope with the
     intention of sending you the key to the cipher. I was able to cover
     it up. If he had seen it, it would have gone hard with me. But I read
     suspicion in his eyes. Please burn the cipher message, which can now
     be of no use to you."
648,"Official requisition for your services is in separate envelope. This
     is for your private eye. Wire me what train in the morning you can
     get for Birlstone, and I will meet it--or have it met if I am too
     occupied. This case is a snorter. Dont waste a moment in getting
     started. If you can bring Mr. We would think the whole thing had
     been fixed up for theatrical effect if there wasnt a dead man in the
     middle of it. My word! it is a snorter."
649,"No, sir, White Mason is a very live man, if I am any judge."
650,"most remarkable! I can hardly recall any case where the features have been more
     peculiar."
651,"Were well up with the times in Sussex. Ive told you now
     how matters were, up to the time when I took over from Sergeant
     Wilson between three and four this morning. My word! I made the old
     mare go! But I need not have been in such a hurry, as it turned out;
     for there was nothing immediate that I could do. Sergeant Wilson had
     all the facts. I checked them and considered them and maybe added a
     few of my own."
652,"Well, I first had the hammer examined. There was Dr. Wood there to
     help me. We found no signs of violence upon it. I was hoping that if
     Mr. Douglas defended himself with the hammer, he might have left his
     mark upon the murderer before he dropped it on the mat. But there was
     no stain."
653,"A big P with a flourish above it, E and N smaller?"
654,"Im asking you to conseedar what it involves if you
     suppose that this gun was ever brought into the house, and that all
     these strange things were done by a person from outside. Oh, man,
     its just inconceivable! Its clean against common sense! I put it to
     you, Mr."
655,"I
     go into a case to help the ends of justice and the work of the
     police. If I have ever separated myself from the official force, it
     is because they have first separated themselves from me. I have no
     wish ever to score at their expense. At the same time, Mr. White
     Mason, I claim the right to work in my own way and give my results at
     my own time--complete rather than in stages."
656,"There is
     nothing there, no sign that anyone has landed--but why should he
     leave any sign?"
657,"Well, then, everyone is agreed that after the alarm was given only a
     minute at the most had passed before the whole household--not Mr. Cecil Barker alone, though he claims to have been the first, but Ames
     and all of them were on the spot. Do you tell me that in that time
     the guilty person managed to make footmarks in the corner, open the
     window, mark the sill with blood, take the wedding ring off the dead
     mans finger, and all the rest of it? Its impossible!"
658,"Exactly. The candle, which was a new one, is not burned more than
     half an inch. He must have placed it on the table before he was
     attacked; otherwise, of course, it would have fallen when he fell. This shows that he was not attacked the instant that he entered the
     room. When Mr. Barker arrived the candle was lit and the lamp was
     out."
659,Did you ever know him to cut himself in shaving before?
660,"It may, of course, be a mere coincidence,
     or it may point to some nervousness which would indicate that he had
     reason to apprehend danger. Had you noticed anything unusual in his
     conduct, yesterday, Ames?"
661,"I dont know, Mr. There may have been only one. I have not
     noticed them for months."
662,"Then perhaps you would now like to hear the evidence of some of the
     people in the house. We could use the dining-room, Ames. Please come
     yourself first and tell us what you know."
663,"When you
     entered the room there was only a candle lighted on the table, was
     there not?"
664,"The candle
     threw a very bad light. My first thought was to get a better one. The
     lamp was on the table; so I lit it."
665,"He is his own
     master, and would act as his own judgment directed. At the same time,
     he would naturally feel loyalty towards the officials who were
     working on the same case, and he would not conceal from them anything
     which would help them in bringing a criminal to justice. Beyond this
     I can say nothing, and I would refer you to Mr."
666,"They come at me like bullets. If you
     put it that Mrs. Douglas and Barker know the truth about the murder,
     and are conspiring to conceal it, then I can give you a whole-souled
     answer. I am sure they do. But your more deadly proposition is not so
     clear. Let us for a moment consider the difficulties which stand in
     the way."
667,"he said, and not another word would he utter that
     night. On the table in front of them were piled a number of
     letters and telegrams, which they were carefully sorting and
     docketing. Three had been placed on one side."
